"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30"
"460" -14.8114792446097 -14.251005779421 1.7564449104276 -14.4781955134637 1.36570301308356 0.854374813804526 -11.1555290949598 -6.72640153271222 -39.0746088283124 -12.218517864896 -16.8695439011187 2.42502192233524 -30.7243340246598 -2.08110085097848 -3.20407556149409 -3.57440040169728 8.16429829807079 6.96111113942174 -11.2758996294626 -24.6418572320126 -5.88865845135784 -4.75349987042686 -29.1444931924542 -31.1348831007721 -12.7520731566336 -19.8605645454618 -7.77357041823055 -41.1202751509824 -34.2163264145879 -40.1691801047011
"461" -15.0544035020365 -14.5282017626419 2.36051296290773 -14.5761763758179 2.75496448515276 2.0328932279555 -11.64298229138 -7.30157646756777 -35.6900828916919 -12.8684158511946 -16.7909975131598 4.60208360777951 -31.4989550788925 -2.65430043762476 -3.83984204056862 -3.24411611991346 8.07508672238469 6.43023045576788 -11.9223905490116 -22.8122400520505 -5.65382421568941 -4.97724552621817 -29.831468611552 -31.6400618040157 -12.2611781108853 -14.3012334326872 -8.11867403121031 -40.29945320505 -32.4044379284038 -41.002749313821
"462" -15.6892535821959 -14.6408520030993 1.74590687747906 -13.0037425836311 2.04864552483734 6.77533580373948 -13.9758533718389 -9.60773795169832 -35.585580093274 -12.5122296713473 -17.5388173716202 5.28213382538343 -34.310226481939 -1.92208093440918 -3.68538630001847 -5.2486864450058 9.52259335712495 6.20541813675006 -11.9919082287089 -17.7820102248183 -1.91718278312436 -3.64658365323374 -31.8343702223333 -29.7212802697328 -13.3559999740566 -16.1332379120862 -10.2679245142855 -35.668940945598 -35.0431536760839 -43.3252420452616
"463" -14.3803456540733 -14.8534834294286 2.98455667169953 -11.3275795098556 1.57602483847702 7.97859898811235 -14.312545693079 -10.0712734979695 -33.0768748681598 -12.3648060677827 -18.1733217787929 4.80262365907688 -34.7796037436126 -2.39631046379394 -4.1463220020258 -2.25369626233245 9.02837873429529 6.29900903708062 -12.5648579001715 -18.4132072519168 0.08918550429452 -3.93513565915218 -32.0081810087306 -30.4323398828633 -13.8524961421775 -13.2456172493894 -9.71496907651264 -35.0014209773983 -33.0428614685231 -43.1805338460694
"464" -12.8867337070208 -11.5489387782095 0.0425395680353269 -10.9355034334431 3.97238617699383 8.74283274166728 -9.14236224138567 -3.56380249572481 -24.6796221181955 -16.1910232536209 -16.2850865330577 -1.68078228008923 -31.6642356731555 2.19693081973801 1.90176026124043 -3.1458932220614 11.4469361357935 7.74354119398367 -23.0175474881923 -18.7007271890572 -1.1068680940608 -2.90428426277418 -38.142509493165 -36.2428201032959 -0.755499481289124 -15.9121811399109 -7.48567498075536 -27.9153126594447 -32.3317010455115 -40.8188320159326
"465" -13.7327586462619 -13.5121628430843 1.77151983878109 -11.4926356751249 4.00153796120509 6.56939024801144 -7.14068616033072 -5.66579013476323 -23.6444499558849 -11.7858943369274 -19.6359845970044 -4.14288513231587 -31.0876351744446 3.89094059489904 -0.911899189548104 -2.03990527714184 13.8740751334177 6.42402655484974 -23.898242200378 -13.8025732650661 -1.4037316327788 -2.20125502540669 -41.6438731135901 -32.7028343156929 -2.27673342835859 -15.0464815159921 -5.02399860744049 -28.6253847707187 -32.3252583506585 -41.15239874095
"466" -14.7727723072136 -17.3728252939689 1.54276372809106 -15.8016483088575 5.3069777214487 2.40997190606014 -11.7049831560065 -7.49728217047088 -24.6482254486853 -11.2039235712607 -19.8178090357535 -5.42773544488744 -32.4098381573081 7.92502768951523 -0.450363898504547 2.98715703512223 14.2643057185043 5.1737097954563 -12.0060976790455 -18.3523106885874 -0.699987975395122 -1.6519007201732 -42.3736615509672 -33.3602784880216 -5.10407129746655 -16.935675072318 -7.9260016437904 -29.1400814234659 -34.5958590146378 -40.8370907590297
"467" -16.3470381258722 -12.4785874283263 0.475994831478177 -14.1955756699686 5.43150516271687 2.47241794786919 -13.6483975148663 -9.45337985958887 -25.028143053897 -13.2978905698729 -22.6967782917443 -7.60158573297274 -28.328264216238 4.32680540047473 7.88308158625768 4.7693596758937 10.1706003885332 5.52284529791753 -16.6812954910184 -23.4627476445914 -3.46554348543657 -1.26961745863789 -38.2206074760578 -35.8630401193783 -2.21979812945194 -18.409245292722 -9.72705620446776 -35.2369469097059 -30.2943372399614 -45.0473047137038
"468" -19.3336475064596 -15.9222749456128 -0.673568034337957 -13.868583233893 5.36341042231214 1.37930889450087 -15.5262378715943 -6.52529467216065 -21.8808321923629 -11.8994881215233 -26.0862510529599 -10.4580350353978 -25.4917367778134 4.58822753533059 4.83920719629645 7.1288463726256 8.84021160517299 4.48343786627929 -13.888325161021 -27.7200094824476 -0.119812306419775 0.357433400515261 -42.3610294464444 -35.4500011725612 -4.43179532087106 -15.2411648850328 -7.67110539870817 -33.834659461904 -31.3384284357344 -44.7923205560474
"469" -21.5082635143958 -16.0174436257354 0.503880952623037 -16.6148185086763 4.51230386657797 2.98642675850957 -15.942082040523 -6.31607159787222 -19.9279504262865 -9.28265834518072 -28.4280601987154 -13.4947594597848 -19.4393343598291 3.10457910197038 7.1067302985515 9.08738746550645 8.36578430125227 4.8285844767453 -12.9682600004547 -29.5416991500806 2.07341190418677 -0.517863768612647 -41.55073533982 -39.2085947400173 -2.95123981235097 -18.2913728274861 -10.274416694203 -34.7121010563419 -33.2533441371276 -34.6720434936014
"470" -17.025124057405 -12.3137053887014 8.28690181710771 -18.0633112547417 -0.240562419491597 1.40291387169701 -12.4005760639377 -8.47800954397353 -24.8529614588515 -9.44263031248786 -30.7304328039325 -15.5421685221299 -18.7421079295338 2.06203755083939 4.77378236048329 10.8324966611802 8.80175352457323 4.2753907270056 -10.5991473612119 -23.7237294341144 -0.549008887530822 -2.72011579123284 -26.080384742464 -43.4464645563643 -7.26336234149803 -20.4931429041806 -10.6663355635753 -36.6862832251945 -32.0935731114284 -28.9461493208588
"471" -14.143805135384 -11.7300839865836 4.51297019486151 -22.6286337661419 0.659531677538727 2.96103382105918 -3.91813956884162 -16.8523298411213 -24.3200478543605 -11.7091179399489 -31.30142603128 -16.0944475169104 -21.4719190993565 3.7743475110826 12.624128924326 9.75890194626934 7.86856463328054 3.87772122069167 -10.4427025254689 -22.7481677010584 -1.08024343204409 -9.51293457932512 -33.7570824441691 -42.2691918584933 -11.639640697676 -31.3424038110216 -15.8532549162758 -37.0464919612016 -32.640191045753 -31.6234109495692
"472" -14.1787283611062 -5.24590007860668 4.8798787466118 -22.4766819600743 1.31455190711869 5.44879169859714 -3.17236017304403 -16.3955158517207 -24.3563422238678 -11.4047836830712 -30.7607143162821 -10.2992339856048 -21.5122734761037 4.29079779609568 12.6735575051467 10.2893718178078 8.21471238864537 3.91315925979809 -10.3927406965024 -22.6634155374946 -0.765843882471362 -9.55073234079262 -33.7930226403447 -41.6306390162662 -11.5201673177741 -31.0823622177159 -15.1856659694495 -36.4418570018286 -32.2127508048441 -31.4232471848221
"473" -14.2443037413456 -3.30011948779041 6.53263056356034 -22.5479943341641 1.2568231709322 5.39648086975651 -3.23280493822096 -16.0716162448225 -20.4964904735136 -11.0955971346334 -29.6890042612665 -10.3536292003775 -20.8486751672128 4.68510202755423 12.9352691798422 10.2819159993084 8.66345978093667 4.60295990975474 -10.2795383071473 -22.6218340518487 -0.771255585993447 -9.34749083037092 -33.3768535100973 -41.160035111667 -11.2815007577706 -31.1150666214137 -14.8576343329513 -35.2906202450678 -31.8878592852834 -30.8296689341512
"474" -15.8935998101389 -4.00873812620077 7.2906492769411 -19.8391327019784 -0.338731519280744 6.32430811006957 -4.7673544594049 -16.2180970994294 -18.2006343605617 -12.0072907146102 -31.1922990222287 -8.87917704576062 -15.6421835470001 3.38876044697219 12.1341909154266 11.7429917420497 12.560494560531 3.27348053016364 -8.92826729114637 -22.813494577948 2.36035754238286 -6.73150962796951 -22.6138686021422 -41.3868992363041 -12.2919958444204 -33.1195974641614 -16.7798455826915 -35.0615600089762 -30.1795647580342 -20.9236183707269
"475" -18.4900018009271 -6.79040961297586 5.62606797698472 -16.6919589282545 -3.25869155873459 11.0436820973135 -0.664287527693586 -13.0323490960558 -20.8095063337658 -11.3217524412739 -32.0424180186859 -8.88932194170988 -18.6761426287247 1.41615982414274 14.6497912123149 10.871604552798 10.0977413679299 5.19734343672196 -12.0015824873843 -26.3558367848041 2.29999043061995 -4.53453030276918 -21.4395138470171 -32.2303144290623 -14.4116706585954 -36.7361007076848 -20.1594292224171 -35.7513522769872 -32.5664027613548 -22.0399548551086
"476" -17.7495226562392 -8.20859044016831 6.35559675036103 -12.3466520795748 -2.00883594200247 11.2320267042706 -1.72977285695766 -12.359686252424 -23.8616719212886 -11.3313961075933 -31.5180596554379 -10.6122088092195 -16.4970263549352 -1.08273268090486 12.5283471748677 17.1563849268978 8.37769560673787 5.70770962113569 -13.310584458456 -15.8804747259367 4.73924420019193 -5.40167062013619 -17.6057531294478 -33.9224176999279 -11.7613004181775 -33.5424604294027 -12.4238327504826 -27.6356214660366 -34.3035630502055 -22.811287089872
"477" -24.7324590854721 -3.34573126844173 11.6898071432157 -9.81429904585183 -6.6573407972321 7.07434902584975 -0.231079678300317 -4.60694752078517 -31.3751072600468 -9.02384192443422 -29.147562177053 -18.8867219364261 -22.9303986663802 5.15540367407442 10.8936042962416 14.9857429150514 7.67331187887738 13.4623207647763 -13.7924832148489 0.350384034771756 0.255414004902643 -6.54692198036189 -7.08773515944079 -40.3316520968347 -12.8009241361773 -30.0036269712572 -1.33296319034086 -24.7806849402207 -26.4647979687726 -29.0746521273724
"478" -25.5955864011464 -3.25896649866415 10.2911795898984 -8.06495065201016 -3.85227394575469 6.92511177259485 1.71847647735256 -4.40243828728368 -31.8493258308945 -8.39048306753731 -28.7068132962679 -17.5272505868512 -21.8177235144296 6.29106097557575 8.50844002468076 14.7508601474707 9.32848602219091 12.0186996272211 -10.6559514507426 -0.96059579266663 0.893130707945966 -5.92816575768715 -8.88702529534526 -40.7071796026014 -10.2943584265772 -31.1945333283494 -1.92477840957919 -26.9403700828982 -22.7138263812354 -30.6462510239438
"479" -27.7538714132666 -6.00639566969927 9.13642202668752 -3.76798511877761 -4.75557602555485 6.10978528825663 -1.36205727164203 -1.62846988588636 -34.7005174677991 -6.24908269707598 -31.8971250372547 -19.6512819155216 -20.6438813849849 5.1421155808895 8.0715253426623 13.1201079774675 12.1820684369524 12.6152927799533 -13.9095812739389 -3.43174487293227 4.63737857461114 -3.69515154866369 -4.95411937493229 -40.9966606325057 -7.53952702496339 -33.9866807272788 -4.53851321385339 -25.7814825914165 -24.2000766817118 -23.6572247877783
"480" -30.8332447277072 -1.27547114001239 9.93786017430343 -6.26410445096777 -4.32254413194924 9.262021528727 -2.39111133508554 1.180446829524 -29.3587316366081 -5.51182273364781 -33.555002979755 -17.4855008420241 -20.6357931030514 7.70947698317936 5.57058992235141 11.9800604764563 9.34448758039258 14.3549035617247 -17.7350005286392 0.664950867864966 5.61506611948285 -3.49630985043061 -0.870503614935525 -44.3498735499324 -1.9739286822916 -37.6663368427065 -8.04220961633078 -22.1888656728407 -26.168850025977 -22.2534566141468
"481" -29.9225332289663 -0.722095031954395 9.92194893011741 -6.26001426941905 -2.19961283888235 10.7544557275773 -2.03722486708739 1.27196845576045 -27.9581809840206 -5.54808998541676 -33.5995774114848 -17.3796828977601 -19.9746871626244 8.7522326371981 5.84670910863274 12.1899166942628 10.956268615888 14.351365068334 -17.7619336455507 1.52008388341922 7.39623862160016 -0.0090768061775881 -0.641459568870939 -36.1609475229426 -2.00365042420423 -36.5393870861173 -6.5633291461815 -22.2140127200927 -25.2721566986195 -21.3796615040939
"482" -28.9973549913958 -5.78358547321072 9.80644004794445 5.50725787743904 -9.373548250087 7.35070941165732 -1.09629492387153 -1.44635138448017 -29.6540941746591 -3.55694770797903 -28.0454944006156 -20.8307118929282 -22.453787784934 8.09915522327298 15.0655905340914 22.4905017528828 7.44637996436551 9.16986239608548 -18.7730062958176 -3.51389088705154 6.96469303493888 -1.88517421132381 -7.79045033003345 -36.3072039214416 -0.511758787327188 -40.3900371937851 0.638838002484166 -18.4630714147698 -31.929708055336 -21.1524011133085
"483" -43.4041061897958 3.60724013298938 4.79945808090905 -3.85481623657555 -19.4145853395547 0.851911843210862 -5.32280953581772 -19.7044123589012 -34.0285694455153 6.96969212805041 -35.9462762586907 -30.5455070566242 -7.52706862901447 -4.67458009949806 -6.22295730105622 32.1644365373784 11.8287573617097 1.24562603204889 -29.0594541127805 0.201818018041111 -6.93243782153938 -2.27900958962701 -2.30107883023596 -39.2242284936669 -8.46422369312361 -53.588341627571 -7.14939612975556 -3.77830903754903 -21.3337115655274 -9.79431386380061
"484" -43.2835408918905 3.65991799832922 3.42196419870517 4.35797139110921 -15.3693129567026 3.32163092965739 -2.76160246126913 -17.9786302872149 -31.6426089656034 9.27207160511119 -28.6837787026931 -31.6028783340528 -8.88997170569876 -5.83692878426598 -4.28685535838644 31.5260546043222 11.2493737898821 3.08395083904723 -22.6917225325296 0.659021645687408 0.900513661491897 -3.64147030097883 -3.78208106158191 -33.1088759516949 -9.6331629910998 -48.1421672036174 -7.06800212252119 -2.00730082133012 -21.9794738717855 -11.2023069963223
"485" -41.7031352063334 3.59743459825907 3.28650534748 4.57289627818696 -13.247614842779 3.30114292904229 -2.89792236197679 -16.1081189813687 -31.329458374432 14.1716465332948 -25.1334063257971 -24.0350792727764 -9.04511042490252 -5.98491283680984 -4.3711719988051 31.6817561310012 11.4418564624619 2.94617577459446 -21.9343686510875 0.531304753038808 0.761861330849956 -3.70101054624294 -3.58211757238369 -31.5591128940999 -7.84546854904307 -47.3445465509989 -4.20596541880078 -2.00223241133253 -22.0490737006298 -5.69486440374254
"486" -42.8367804174422 3.44418298053077 9.27198832653566 5.76207580782642 -14.3318278277457 3.12530241462962 -4.01225183102369 -16.7738352949557 -22.9820504835063 13.1599558622411 -26.4924114636245 -18.5465837912201 -8.65390510003605 2.5455532675583 -3.62170063701703 38.310732219774 10.4474275161067 2.80562485335739 -18.7368047512052 0.122982506092983 0.0968403627482739 -2.29052862248655 -3.12692721870647 -33.1141957009564 -6.27119752632384 -48.2351229821383 -2.86186908362278 0.782704858876315 -17.1736015917857 -0.301352680713296
"487" -43.6981744711884 1.13471251353244 6.94311833974254 8.11016698867001 -16.8088302824202 1.25928817798356 -4.16963906194847 -13.9743066298162 -25.8231979898607 11.1707370412168 -21.3891088215761 -16.7210329564248 -9.23318535166313 1.14114332390827 1.87422235436622 39.9013635978344 8.5127312192114 3.14016533935301 -20.468282840089 -1.01310985821885 5.80527111849859 0.789046584698505 -3.24330963241295 -32.910045125522 -9.01841661289686 -51.8578877123472 1.92713921523259 -1.57493861599547 -6.22900584670638 -2.3268403357781
"488" -43.4553801194984 -0.390347581932571 9.30423870495191 8.2015921807012 -15.8095420917235 2.21598042011606 2.57374238354477 -15.3837079132298 -17.0719289968857 20.7655455497025 -12.8057196221513 -18.5667392387741 -5.56299918440644 1.10610705618528 0.922663631647191 39.6442696085246 11.4876514195313 1.79815691901343 -21.0166295109299 4.84599950420899 4.77642189832702 -0.579546322137503 -3.32055872789405 -31.5392994490145 -6.56667502419361 -50.8671427854624 2.27958943961009 -1.6365035222538 -6.57595895856122 -1.4289994916286
"489" -53.3711399898975 -12.2167220160639 1.95047315284802 13.0482800105525 23.2993384827757 0.300246645189084 -5.76714217472454 -23.4831118331332 -34.1862044812 32.6272925705496 -22.6556881545348 -18.1699543696409 16.1292163345977 -26.1695698622244 -14.0171970602979 44.3610449437446 13.5185047551615 2.28606713665456 -31.3492732675077 6.22117249042384 0.453758301941154 12.6544876271874 19.3460332567293 -25.0912977689661 -26.3212120315597 -22.6068311457516 10.0940648908801 15.954102146451 -4.22565165490745 -19.3861006833006
"490" -24.4404277229192 -25.7822035198169 -0.242311495922998 4.9037467500408 19.9401855933661 -0.913640095700319 -13.4167343386198 -45.5825092117461 -49.7651042550109 24.4705722190671 -17.1815634632487 -17.7763465218111 52.9513071437554 -9.87871899969368 -23.8741512070142 34.7018272543242 24.9913829823028 -4.28596159336048 -6.20973035516283 -4.34492094100885 1.21872883958113 12.7921661866362 16.1541641122741 -34.1036833681528 -38.5664966222258 -37.093959275112 8.82150778463193 22.6123280468236 -13.2944934612439 -23.9411853944006
"491" -22.0700130173022 -135.128165429628 -192.957950012437 30.1032897586167 8.80723073384237 -0.0353235727237333 -35.9302810987965 -2.41417142520435 -166.880967852653 -81.8437950660835 -53.844550425396 29.8823518346194 -37.925739273294 -215.479824677614 30.6252122532664 2.60479810695858 81.0819032628798 51.654680578423 -28.4142949396845 25.6792399605194 -143.992574382125 -84.9768178703966 56.4260304554632 -489.719743233605 -405.839075750851 -44.3456194149696 23.387714013447 94.1653466889479 -145.913809375754 -172.912432682771
"492" -17.5611488187157 -118.372339307167 -141.964465260425 95.1842934998073 9.31441240871539 -2.5974156983557 -12.8605360568734 45.9602146071263 -166.221056529481 -74.7334843848198 -46.6361681558526 60.6601724083022 66.7757367835172 -222.781417279705 38.8885801054812 3.35092127795982 87.0220452238835 53.3835898204929 -22.5782451089251 28.5746073783742 -132.872257195229 -88.8257911879729 56.427471591053 -409.928750772584 -354.06061928134 66.9258156428228 21.4198068581681 94.0235689454828 -95.6488782862078 -172.990007185764
