"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
-0.0047636978465051 0.937814359629398 -0.0700911376076441 -1.24936906552446 -0.1117173349303 -2.29094039278004 -0.130312134658896 -1.32702029194216 -0.0392656923666379 1.89853193976097
-0.00256870220695893 0.957542939473799 -0.0671896133488741 -1.17678900833972 -0.108074879213938 -2.17984221633436 -0.129206900575768 -1.27562567357496 -0.0345432071305798 2.09269230694559
-0.00144899780284713 0.960923425439497 -0.0693544075147707 -1.28352644590414 -0.106836027317706 -2.14202378292041 -0.128501474636513 -1.22527521396836 -0.0370686226740133 1.97021694502462
0.000253674639262735 1.039414126747 -0.0690623827278007 -1.2324664807741 -0.108908680269951 -2.16147794312354 -0.12665640971575 -1.10617763137813 -0.0371773477936712 1.95968445624533
0.000464123517266102 1.04159091613365 -0.0690146380790964 -1.2136309304094 -0.109607400131172 -2.14390391028832 -0.127643389284448 -1.10218597938896 -0.0377856351291699 1.9760742784237
0.00151170263594846 1.05490114827024 -0.0679247326290739 -1.15773909508698 -0.110332461877921 -2.14629290764413 -0.12760196737467 -1.09793377866671 -0.0395447790513119 1.93824883371717
0.00107985033693592 1.02667180756516 -0.0680572296451225 -1.13014921652446 -0.110654569379211 -2.1220468048495 -0.131239364289218 -1.18032456218262 -0.0395355644372528 1.9146406428962
0.00296441335571995 1.09133502118059 -0.0673193234313829 -1.09075251963553 -0.109818132198341 -2.06872156947165 -0.131242461528696 -1.16726202330837 -0.0394601384013678 1.8923071692079
0.00341952463192852 1.05999980593039 -0.0721664822438337 -1.25269208823732 -0.115020995546452 -2.20734131740742 -0.134134517680068 -1.24203969916613 -0.0414871015641918 1.80150665592824
-0.0197516572583409 0.273420266294201 -0.113473755191824 -2.29023336455932 -0.16700681642612 -3.40639394095281 -0.18169781496955 -2.21292408644423 -0.046625656776226 1.63716084256612
-0.0198680983837076 0.276983712484108 -0.112959025511038 -2.24501418840982 -0.167010763366664 -3.34738791575932 -0.185826055877668 -2.21732032338508 -0.0462154649982787 1.71457498249039
-0.0215197922597037 0.232164451373249 -0.122404947220864 -2.37938625633797 -0.174439047937221 -3.43828443178118 -0.190089624013914 -2.24648414581481 -0.0467229939444913 1.68482235261408
-0.0164285355772218 0.436667356469629 -0.117738247498083 -2.21268675830634 -0.169429500166362 -3.25292802392415 -0.189166833066743 -2.17546603475374 -0.0445371355619997 1.76333592546687
-0.00478814713287634 0.885903939620493 -0.117274574559635 -2.17049824572335 -0.169444226754907 -3.20186205375091 -0.18636527172415 -2.07162708756987 -0.044709836780489 1.73510278110495
-0.00471175050256578 0.884989585058418 -0.116950430419556 -2.13277944370912 -0.171576798070457 -3.20737794558535 -0.187603920884214 -2.07062433614682 -0.0458672643580165 1.70922178367619
-0.00880711974559367 0.719737868454501 -0.120314711898626 -2.18427793360235 -0.172444762877115 -3.18196925927756 -0.193233343316689 -2.22190946415734 -0.0500047725785819 1.64457695084942
-0.00284854213038588 0.895520902505247 -0.119090544212901 -2.12672161724954 -0.171340550814359 -3.0983086651119 -0.195876121236778 -2.27375190716959 -0.0525367695236301 1.54127329335541
-0.00189773900936463 0.909596944981024 -0.11968205302859 -2.09254724685041 -0.171953487827208 -3.06050201036118 -0.210656128519481 -2.44131044173555 -0.0555346496154325 1.51794903012293
0.00433813512963865 1.12320109676522 -0.115728539296537 -1.98504864776204 -0.165644827207401 -2.85080967829029 -0.203725138167982 -2.22968781379546 -0.0571021738027548 1.40101960364241
-0.00256275595383015 0.85587398454001 -0.117882287762366 -2.07876955432574 -0.172964311975457 -3.02853342151237 -0.20398760130768 -2.24758644432735 -0.058068687822336 1.31387839338298
0.0052353022737216 1.08333851187785 -0.108238759053986 -1.79273429446372 -0.161348446673678 -2.70509227640374 -0.200910873438433 -2.09665919176367 -0.0525587622168056 1.46695519170984
0.00720486519690822 1.11727633384553 -0.105521670537782 -1.72351275585181 -0.15408272065909 -2.41575165893367 -0.199693000030883 -1.97669137387822 -0.0484559041867905 1.5733841799466
0.00485041368916106 1.01953833283563 -0.109467324541369 -1.76240825992051 -0.155443946433624 -2.34665043089598 -0.210828014196963 -2.20908488085451 -0.0566624837984178 1.35620842694609
0.00412383366215918 0.979438511792558 -0.12555488437423 -2.06927700045308 -0.177167108756751 -2.73145391248241 -0.209373894702238 -2.13881735724928 -0.059399117530113 1.25909079043112
0.0120859581359783 1.11472526006867 -0.122725774684628 -2.16791703453481 -0.182032755355068 -2.92891563500106 -0.224838452358804 -2.55012992406347 -0.080495321584803 0.401495590899114
0.0169842344966056 1.25588063837893 -0.12312776711021 -2.14166376092978 -0.181534650902526 -2.79853165625017 -0.239921696729059 -3.07219616039781 -0.095526462164359 -0.293864753161391
