-1.1338;-0.39498;0.38328;-1.2439;-0.49659;0.29073
-1.197;-0.43964;0.34309;-1.2686;-0.51895;0.27215
-1.233;-0.47207;0.30917;-1.3046;-0.53834;0.23869
-1.29;-0.51697;0.24895;-1.332;-0.55522;0.18631
-1.3275;-0.55905;0.20976;-1.325;-0.54799;0.19386
-1.3545;-0.59201;0.1725;-1.3323;-0.55079;0.15642
-1.3958;-0.64453;0.10806;-1.3297;-0.56229;0.12381
-1.4304;-0.67271;0.076349;-1.3093;-0.54826;0.13369
-1.4189;-0.63861;0.10596;-1.2922;-0.51933;0.17818
-1.4733;-0.67386;0.055816;-1.3148;-0.53664;0.16556
-1.3662;-0.56171;0.17564;-1.2668;-0.47712;0.24335
-1.4473;-0.6773;0.31181;-1.1899;-0.56254;-0.06351
-1.2011;-0.42493;0.33371;-1.281;-0.43238;0.21887
-1.078;-0.31675;0.44931;-1.1966;-0.3524;0.30391
-1.0544;-0.30386;0.4788;-1.1854;-0.35164;0.31118
-1.0004;-0.2972;0.4895;-1.2166;-0.42067;0.26256
-1.0718;-0.33274;0.48297;-1.2465;-0.40244;0.27676
-1.1045;-0.34596;0.48567;-1.2418;-0.41424;0.27821
-1.2717;-0.49432;0.32444;-1.3171;-0.47431;0.16302
-1.3172;-0.51129;0.29671;-1.3331;-0.46291;0.17872
-1.3747;-0.56661;0.24474;-1.3737;-0.49658;0.1323
-1.3943;-0.59045;0.22338;-1.4294;-0.51076;0.10292
-1.3774;-0.57072;0.25563;-1.374;-0.46761;0.1442
-1.3958;-0.64172;0.06154;-1.4183;-0.54195;0.3351
-1.4421;-0.63849;0.064715;-1.3759;-0.46692;0.17876
-1.4356;-0.63633;0.06583;-1.3648;-0.44371;0.17907
-1.4857;-0.68206;0.034257;-1.401;-0.45815;0.17071
-1.4772;-0.65741;0.071266;-1.3852;-0.41658;0.23582
-1.4878;-0.66182;0.085813;-1.3913;-0.40884;0.24439
-1.59;-0.70426;0.061046;-1.4105;-0.43925;0.21389
-1.5684;-0.70109;0.038185;-1.3447;-0.42437;0.24603
-1.4846;-0.6442;0.092708;-1.3072;-0.39662;0.28576
-1.4724;-0.63004;0.1047;-1.3225;-0.3782;0.28431
-1.63;-0.74971;-0.0068384;-1.4192;-0.42864;0.17344
-1.7223;-0.80941;-0.080858;-1.4388;-0.42368;0.13024
-2.1806;-0.6742;-0.029466;-1.3038;-0.40939;-0.77872
-1.5219;-0.66339;-0.018668;-1.5265;-0.59396;-0.046671
-1.556;-0.69381;-0.052154;-1.5348;-0.59865;-0.049579
-1.6191;-0.74163;-0.11169;-1.5664;-0.63945;-0.084055
-1.6119;-0.73629;-0.12438;-1.5594;-0.65364;-0.11328
-1.6932;-0.8072;-0.17232;-1.6088;-0.70064;-0.16035
-1.695;-0.77538;-0.1551;-1.5584;-0.6649;-0.12386
-1.6762;-0.75933;-0.13329;-1.5395;-0.66524;-0.12629
-1.5653;-0.66113;-0.042896;-1.4953;-0.60467;-0.067791
-1.5945;-0.68131;-0.071621;-1.5327;-0.62452;-0.094326
-1.6022;-0.69832;-0.08219;-1.5638;-0.62665;-0.10882
-1.5982;-0.70331;-0.080012;-1.5519;-0.62832;-0.10894
-1.6107;-0.72719;0.098902;-1.4215;-0.67695;-0.27887
-1.2306;-0.39832;0.22745;-1.5413;-0.52069;0.0022504
-1.2993;-0.43876;0.2051;-1.6033;-0.55669;-0.016021
-1.2924;-0.4154;0.23629;-1.5966;-0.51852;0.034205
-1.3953;-0.48933;0.17134;-1.6565;-0.56118;0.00050539
-1.337;-0.42982;0.25476;-1.6321;-0.51479;0.043125
-1.2788;-0.37344;0.3299;-1.6327;-0.49437;0.089249
-1.2153;-0.31818;0.35715;-1.548;-0.40345;0.15044
-1.2401;-0.34881;0.30057;-1.5807;-0.47228;0.085631
-1.1805;-0.33358;0.30301;-1.5603;-0.48468;0.076593
-0.93756;-0.17581;0.42549;-1.4477;-0.38302;0.15673
-0.81512;-0.059267;0.51457;-1.3603;-0.33163;0.20896
-0.76817;-0.146;0.56963;-1.3842;-0.49729;0.652
-0.69968;0.0071662;0.63881;-1.2256;-0.2755;0.37096
-0.75878;-0.057136;0.58;-1.2633;-0.31863;0.31999
-0.91492;-0.15074;0.4944;-1.3325;-0.31943;0.28522
-0.84331;-0.078579;0.53946;-1.3222;-0.30123;0.31885
-0.83523;-0.095072;0.53577;-1.3697;-0.34901;0.26816
-0.90968;-0.17923;0.45548;-1.4184;-0.41206;0.21318
-1.0044;-0.30044;0.33851;-1.4633;-0.44828;0.16454
-1.0488;-0.33042;0.31766;-1.4843;-0.44434;0.15028
-1.125;-0.37879;0.2736;-1.5408;-0.4724;0.13288
-1.1451;-0.41588;0.24321;-1.579;-0.49755;0.085745
-1.0999;-0.35692;0.30012;-1.5488;-0.4464;0.15846
-0.84172;-0.48488;0.10352;-1.7603;-0.40513;0.64243
-1.1352;-0.31076;0.4985;-1.3414;-0.24679;0.33005
-1.1765;-0.34298;0.4409;-1.392;-0.25176;0.25452
-1.1838;-0.33368;0.46543;-1.3948;-0.2373;0.28129
-1.1185;-0.28553;0.53813;-1.3548;-0.19876;0.32919
-1.0843;-0.25497;0.58448;-1.36;-0.18844;0.35487
-1.2094;-0.35801;0.48167;-1.4453;-0.26726;0.26568
-1.2969;-0.42176;0.38253;-1.471;-0.26914;0.21754
-1.3415;-0.44794;0.36192;-1.5119;-0.27229;0.21145
-1.3543;-0.44484;0.36938;-1.5322;-0.25682;0.20566
-1.3577;-0.45556;0.36641;-1.539;-0.25694;0.19606
-1.3393;-0.43865;0.40109;-1.5655;-0.25783;0.21525
-1.3106;-0.43866;0.38981;-1.5751;-0.087172;-0.39477
-1.1143;-0.31372;0.42746;-1.5329;-0.29385;0.23512
-1.1051;-0.33172;0.40799;-1.5446;-0.35672;0.17193
-1.0627;-0.30177;0.44229;-1.5391;-0.34384;0.17177
-1.0309;-0.29848;0.4664;-1.5435;-0.36406;0.16041
-1.0633;-0.352;0.40704;-1.5691;-0.42147;0.074227
-1.0518;-0.33796;0.44416;-1.5945;-0.41196;0.082025
-0.96945;-0.28284;0.4856;-1.5666;-0.38672;0.098491
-0.84941;-0.1948;0.54837;-1.5335;-0.33065;0.15592
-0.80516;-0.16498;0.56404;-1.5195;-0.33347;0.14554
-0.68215;-0.1028;0.62131;-1.4556;-0.30588;0.16228
-0.57322;-0.025007;0.7015;-1.4427;-0.27845;0.20499
-1.3483;-0.2287;0.48576;-1.5658;-0.53456;0.68962
-0.80189;0.015183;0.65614;-1.3678;-0.18107;0.41286
-0.75942;0.072163;0.70428;-1.3304;-0.14276;0.42865
-0.86304;-0.015034;0.62594;-1.3517;-0.22809;0.34369
-0.83334;-0.016394;0.62841;-1.3482;-0.22315;0.35483
-0.57563;0.18598;0.81031;-1.21;-0.10913;0.47627
-0.54769;0.213;0.83218;-1.194;-0.15944;0.42244
-0.60852;0.11898;0.70719;-1.1817;-0.14663;0.38305
-0.60661;0.1209;0.69374;-1.1674;-0.15199;0.36881
-0.59573;0.13918;0.69387;-1.1484;-0.11402;0.4005
-0.52721;0.2024;0.73915;-1.1113;-0.050625;0.4495
-0.44577;0.28932;0.82627;-1.0919;0.012233;0.51983
-0.31403;0.12812;0.92954;-1.2477;0.21439;1.1387
-0.30131;0.39859;1.0089;-0.71308;0.32458;0.81863
-0.19366;0.48826;1.094;-0.60141;0.39805;0.90141
-0.062878;0.57277;1.1758;-0.45222;0.46419;0.97996
-0.19431;0.50566;1.1005;-0.6448;0.3635;0.92469
-0.1388;0.57071;1.1625;-0.59775;0.41111;0.97755
-0.059631;0.63492;1.2563;-0.56223;0.41586;1.0084
-0.2742;0.40056;0.99642;-0.66012;0.26122;0.81913
-0.3359;0.37645;0.96343;-0.73438;0.24516;0.80662
-0.40583;0.31517;0.89499;-0.76096;0.23331;0.74105
-0.46903;0.28967;0.86727;-0.81533;0.2179;0.67826
-0.55836;0.22866;0.81626;-0.8642;0.1703;0.67523
-0.64313;0.075436;0.67867;-1.025;0.23248;1.0535
-0.52372;0.2426;0.81759;-0.61802;0.24166;0.79922
-0.46927;0.29114;0.89115;-0.59018;0.26606;0.82529
-0.42355;0.33249;0.93428;-0.54843;0.29797;0.86865
-0.42331;0.30259;0.92005;-0.61001;0.24577;0.8109
-0.4309;0.2939;0.88688;-0.63505;0.21828;0.7714
-0.4088;0.3073;0.90631;-0.61497;0.2188;0.76565
-0.54638;0.14182;0.69023;-0.71637;0.085737;0.60587
-0.6082;0.078591;0.58492;-0.69785;0.073462;0.56443
-0.61561;0.068251;0.57414;-0.72422;0.048248;0.54553
-0.60382;0.079976;0.59391;-0.70666;0.048208;0.56289
-0.58681;0.10806;0.63822;-0.69468;0.073509;0.57435
-0.63936;0.095563;0.56233;-0.6692;-0.13753;0.21002
-0.63939;0.1152;0.65691;-0.76928;0.10373;0.52857
-0.60222;0.13444;0.67869;-0.76096;0.10051;0.54346
-0.63245;0.11318;0.66058;-0.78228;0.07455;0.51769
-0.60285;0.13773;0.69071;-0.75623;0.08888;0.55616
-0.62547;0.11748;0.66252;-0.73739;0.072489;0.54242
-0.6887;0.031721;0.57605;-0.78382;0.01226;0.47746
-0.69241;0.013238;0.54672;-0.71325;0.028963;0.48438
-0.68003;0.030976;0.55153;-0.68731;0.051353;0.50834
-0.68061;0.029065;0.55441;-0.66876;0.060298;0.50687
-0.6713;0.023627;0.53414;-0.65793;0.043055;0.46871
-0.65676;0.028827;0.53088;-0.63279;0.053316;0.49951
-0.85843;0.067502;0.46224;-0.62074;-0.11693;0.16544
-0.67802;0.034474;0.57919;-0.6315;0.057817;0.50721
-0.68099;0.049386;0.6024;-0.62784;0.10375;0.54384
-0.69376;0.042603;0.60405;-0.61854;0.096264;0.55559
-0.64719;0.067145;0.62359;-0.5719;0.13713;0.59305
-0.71755;0.0010221;0.56035;-0.60124;0.10993;0.55717
-0.73586;0.012165;0.55971;-0.60167;0.10611;0.55002
-0.68641;0.043972;0.57853;-0.53388;0.16682;0.5892
-0.69916;0.032588;0.56362;-0.50149;0.17425;0.61431
-0.74824;-0.018772;0.51615;-0.52045;0.14448;0.58083
-0.83046;-0.079923;0.45437;-0.62343;0.09467;0.52243
-0.88828;-0.12408;0.40906;-0.63445;0.094855;0.50796
-0.98854;-0.14095;0.51534;-0.44912;-0.026982;0.018573
-0.82776;-0.031746;0.45489;-0.73212;0.064936;0.49256
-0.90027;-0.106;0.38156;-0.76215;0.033079;0.47926
-0.87529;-0.094799;0.39298;-0.73274;0.025971;0.48334
-0.60373;0.11681;0.60582;-0.62547;0.12507;0.62103
-0.6821;0.076867;0.57453;-0.6483;0.10463;0.59819
-0.69929;0.099947;0.56803;-0.67366;0.10262;0.60653
-0.7711;0.030645;0.49108;-0.70117;0.058103;0.54799
-0.72508;0.059886;0.52177;-0.65376;0.092685;0.58407
-0.8232;-0.011876;0.45221;-0.70739;0.04168;0.51518
-0.83188;-0.036101;0.42854;-0.70573;0.038173;0.51368
-0.7945;-0.014868;0.45241;-0.67984;0.063902;0.53532
-0.94334;-0.05448;0.53038;-0.7096;-0.009342;0.37385
-0.78808;0.0037067;0.51562;-0.65396;0.068474;0.50956
-0.86953;-0.060597;0.45438;-0.71395;0.028039;0.4696
-0.87353;-0.042544;0.46922;-0.7043;0.021266;0.47981
-0.7615;0.074938;0.59444;-0.63199;0.088509;0.57422
-0.86004;0.026954;0.5373;-0.68524;0.043298;0.54113
-0.92449;-0.017924;0.50094;-0.71138;0.039586;0.52987
-0.98873;-0.088155;0.4248;-0.75613;-0.019649;0.46888
-0.9825;-0.049921;0.46111;-0.71894;-0.029548;0.47189
-0.75929;0.14264;0.67025;-0.62231;0.08818;0.61623
-0.81009;0.094101;0.62144;-0.65697;0.037714;0.56295
-0.88552;0.027242;0.55406;-0.70574;-0.0030971;0.50875
-0.82788;-0.059255;0.50071;-0.75786;0.019632;0.18728
-1.0043;0.02565;0.58069;-0.781;-0.044392;0.52536
-1.0728;-0.010748;0.55587;-0.79811;-0.044525;0.51886
-1.1197;-0.033696;0.55246;-0.8372;-0.072215;0.53417
-1.1717;-0.047892;0.53689;-0.85231;-0.097306;0.56026
-1.2867;-0.083069;0.5212;-0.95901;-0.21673;0.54275
-1.2248;-0.056082;0.54497;-0.93494;-0.16432;0.5547
-1.1744;-0.05238;0.52662;-0.87175;-0.10527;0.54237
-1.1628;-0.052201;0.51175;-0.89475;-0.10718;0.54077
-1.2273;-0.1252;0.44293;-0.92015;-0.13936;0.49385
-1.247;-0.15151;0.40923;-0.89576;-0.11339;0.48631
-1.282;-0.16088;0.40533;-0.89805;-0.10044;0.47955
-1.3288;-0.12512;0.3603;-0.9184;-0.11495;0.39568
-1.1046;-0.055131;0.50477;-0.7516;-0.0026347;0.48815
-0.99806;0.017762;0.56203;-0.66578;0.062875;0.52713
-0.87918;0.095034;0.62442;-0.59792;0.14909;0.54564
-0.97898;0.042794;0.57167;-0.67237;0.11505;0.50709
-0.98416;0.003817;0.53747;-0.70256;0.073902;0.47911
-0.95102;0.021173;0.56318;-0.66875;0.10792;0.51102
-0.89514;0.070447;0.58004;-0.64871;0.14755;0.51012
-0.80971;0.11887;0.59808;-0.55092;0.19627;0.5437
-0.78433;0.13525;0.59556;-0.52503;0.21839;0.53023
-0.84253;0.08718;0.56037;-0.5803;0.18611;0.52946
-0.80026;0.11691;0.59848;-0.53662;0.22465;0.5809
-0.91871;0.08788;0.82586;-0.43815;0.15495;0.39316
-0.61643;0.2271;0.79149;-0.5863;0.29443;0.66987
-0.68573;0.15226;0.73058;-0.68504;0.18302;0.55877
-0.7092;0.11338;0.68961;-0.69853;0.16618;0.56209
-0.85173;-0.0060135;0.58462;-0.81591;0.06318;0.47993
-0.93733;-0.074986;0.50104;-0.87045;0.052163;0.45324
-0.93907;-0.075018;0.51039;-0.8795;0.048985;0.44056
-1.0262;-0.12208;0.46576;-0.90601;0.02508;0.3864
-1.066;-0.18118;0.41592;-0.93608;0.010321;0.37614
-1.0908;-0.23936;0.3669;-0.95855;-0.02997;0.35092
-1.1636;-0.31212;0.30261;-1.013;-0.11527;0.29003
-1.2371;-0.35791;0.25856;-1.0064;-0.10881;0.29822
-1.3338;-0.30954;0.16061;-1.1158;-0.088757;0.077205
-1.3105;-0.28521;0.30927;-1.0648;-0.13437;0.32674
-1.2558;-0.25129;0.32663;-1.0478;-0.13379;0.28448
-1.2522;-0.26832;0.29259;-1.0722;-0.14531;0.28437
-1.1577;-0.22126;0.32395;-1.0347;-0.13334;0.2896
-1.2026;-0.25714;0.28661;-1.0568;-0.15029;0.29471
-1.166;-0.24091;0.29023;-1.0473;-0.13417;0.30752
-1.1131;-0.22912;0.2924;-0.99231;-0.13601;0.30346
-1.0373;-0.16784;0.3465;-0.93974;-0.086479;0.32621
-1.0322;-0.16925;0.33159;-0.95268;-0.098022;0.32735
-1.015;-0.1655;0.33932;-0.95581;-0.097825;0.31191
-0.94336;-0.097936;0.40416;-0.90037;-0.04342;0.42502
-1.295;-0.20141;0.47798;-0.82793;-0.033034;0.26505
-0.88416;-0.069326;0.50023;-0.89082;-0.083944;0.50523
-1.0051;-0.15533;0.42112;-0.99258;-0.17909;0.405
-0.97565;-0.15226;0.40236;-0.95814;-0.15977;0.37797
-0.9466;-0.14009;0.41142;-0.95988;-0.15755;0.39392
-0.89563;-0.11978;0.41644;-0.93273;-0.13662;0.39223
-0.90645;-0.12121;0.40547;-0.95541;-0.1543;0.37533
-1.0384;-0.20536;0.33966;-1.0509;-0.22932;0.32692
-1.0607;-0.23013;0.32921;-1.0592;-0.24025;0.31488
-1.0225;-0.21287;0.32224;-1.0448;-0.2315;0.29838
-0.99113;-0.19758;0.32346;-1.025;-0.22031;0.28922
-1.0224;-0.23063;0.30575;-1.0777;-0.28348;0.28701
-0.98686;-0.31852;0.45943;-1.2453;-0.41688;0.40325
-1.0998;-0.2294;0.36046;-0.96148;-0.19232;0.27625
-1.0781;-0.22403;0.36526;-0.93014;-0.17111;0.27687
-0.99388;-0.17355;0.42517;-0.88308;-0.13996;0.32613
-1.0194;-0.19396;0.40274;-0.92171;-0.16921;0.2778
-1.082;-0.25126;0.35609;-1.002;-0.22299;0.24154
-1.1245;-0.2804;0.32593;-1.0558;-0.24851;0.20263
-1.1399;-0.2904;0.30348;-1.0567;-0.25155;0.19101
-1.1983;-0.34611;0.2459;-1.1306;-0.32325;0.13092
-1.231;-0.39273;0.19678;-1.1892;-0.36785;0.10343
-1.2514;-0.39792;0.19831;-1.1913;-0.34741;0.14157
-1.2674;-0.43784;0.16981;-1.2416;-0.38625;0.097412
-1.2835;-0.3861;0.16831;-1.3167;-0.3924;0.027452
-1.2125;-0.32895;0.28854;-1.1289;-0.34831;0.12697
-1.229;-0.35018;0.25666;-1.1722;-0.4257;0.051402
-1.1357;-0.28928;0.30939;-1.0644;-0.33567;0.12949
-1.1701;-0.30791;0.29864;-1.1154;-0.37974;0.08102
-1.1617;-0.26673;0.32818;-1.1314;-0.38527;0.073413
-1.1183;-0.22435;0.3583;-1.1031;-0.3494;0.10753
-1.2333;-0.32586;0.2728;-1.2323;-0.46337;0.0060622
-1.3191;-0.3814;0.2338;-1.3016;-0.49257;0.017714
-1.3277;-0.39692;0.21126;-1.3144;-0.51076;-0.001333
-1.295;-0.3608;0.26277;-1.2935;-0.50006;0.01858
-1.2903;-0.35339;0.28431;-1.3058;-0.49153;0.032926
-1.3516;-0.59596;0.05406;-1.3066;-0.70304;0.072518
-1.4502;-0.49541;0.087312;-1.3843;-0.54607;-0.020551
-1.4685;-0.52425;0.068853;-1.4269;-0.58326;-0.038688
-1.4359;-0.49566;0.08879;-1.4031;-0.55735;-0.0068106
-1.0428;-0.15571;0.42068;-1.1384;-0.32512;0.21581
-0.95941;-0.09629;0.46297;-1.0438;-0.23293;0.28643
-1.0374;-0.15206;0.42283;-1.1296;-0.29011;0.24879
-1.0469;-0.1857;0.37199;-1.1489;-0.34319;0.17527
-1.1165;-0.24356;0.30928;-1.193;-0.37857;0.15767
-1.147;-0.26371;0.2924;-1.1586;-0.34254;0.17382
-1.1551;-0.26464;0.29195;-1.1491;-0.3603;0.17002
-1.1109;-0.23693;0.30892;-1.1422;-0.35767;0.15779
-1.2894;-0.23234;0.11617;-1.2729;-0.45599;0.33197
-1.1464;-0.33928;0.31142;-1.0641;-0.28225;0.20416
-1.1003;-0.29547;0.341;-1.0308;-0.24473;0.22547
-1.1168;-0.32082;0.32909;-1.0771;-0.27602;0.19519
-1.0849;-0.30783;0.34342;-1.0963;-0.28724;0.16906
-1.0371;-0.27038;0.39065;-1.0533;-0.26056;0.18838
-1.0733;-0.29705;0.38707;-1.0715;-0.26848;0.18669
-1.1068;-0.33083;0.34181;-1.1371;-0.33039;0.12344
-1.105;-0.3207;0.33829;-1.11;-0.30008;0.14298
-1.1272;-0.33831;0.32379;-1.1319;-0.31325;0.12153
-1.1714;-0.36836;0.29431;-1.1617;-0.35785;0.08504
-1.2018;-0.39797;0.26812;-1.2018;-0.38733;0.062025
-1.2847;-0.44555;0.25863;-1.1658;-0.33077;-0.046643
-1.182;-0.39414;0.22983;-1.2569;-0.43552;0.035941
-1.2028;-0.41628;0.20986;-1.2662;-0.45768;0.015507
-1.2083;-0.41108;0.22222;-1.2573;-0.44786;0.019587
-1.1426;-0.34485;0.29659;-1.2417;-0.40219;0.049037
-1.1465;-0.34165;0.31017;-1.2608;-0.41306;0.04288
-1.1374;-0.32404;0.33243;-1.2634;-0.43;0.022565
-1.039;-0.23812;0.42601;-1.1843;-0.36262;0.10096
-1.0562;-0.257;0.40573;-1.185;-0.37771;0.080723
-1.097;-0.29102;0.38742;-1.2232;-0.38838;0.079896
-1.0651;-0.251;0.43578;-1.2114;-0.35121;0.12985
-1.1406;-0.30756;0.39447;-1.3118;-0.42341;0.063581
-0.99751;-0.40536;0.24533;-1.3879;-0.53368;0.43765
-1.2284;-0.27793;0.44034;-1.2896;-0.34213;0.22703
-1.0688;-0.14137;0.57064;-1.1852;-0.24975;0.3374
-0.9522;-0.049074;0.66978;-1.1237;-0.20956;0.40801
-0.88813;0.01307;0.75419;-1.1257;-0.18435;0.40431
-0.97007;-0.039485;0.70859;-1.1943;-0.24477;0.36108
-1.0091;-0.063701;0.68365;-1.2239;-0.26601;0.34638
-1.0928;-0.14198;0.61124;-1.2841;-0.29521;0.30815
-1.2019;-0.23621;0.5077;-1.3523;-0.35352;0.24509
-1.271;-0.28234;0.45421;-1.3901;-0.36284;0.22181
-1.2638;-0.29467;0.44256;-1.3862;-0.36605;0.22155
-1.3046;-0.33989;0.41892;-1.4299;-0.39004;0.17669
-1.2141;-0.25865;0.34828;-1.4526;-0.34313;0.4223
-1.2895;-0.3443;0.44828;-1.3019;-0.3029;0.20107
-1.332;-0.36974;0.40826;-1.3288;-0.31478;0.18688
-1.3435;-0.37149;0.42607;-1.305;-0.31269;0.20926
-1.3721;-0.39321;0.41444;-1.3192;-0.32649;0.19319
-1.3201;-0.35211;0.47372;-1.29;-0.27461;0.25765
-1.4111;-0.4102;0.40547;-1.4232;-0.34606;0.19694
-1.4743;-0.48053;0.30789;-1.3991;-0.32924;0.16058
-1.4771;-0.50267;0.24256;-1.4007;-0.33195;0.10278
-1.4087;-0.48655;0.2518;-1.3702;-0.31565;0.13382
-1.3494;-0.45698;0.27128;-1.3685;-0.36178;0.094798
-1.3421;-0.46202;0.25522;-1.3762;-0.35951;0.101
-1.542;-0.35631;0.35049;-1.2998;-0.45974;-0.18651
-1.2742;-0.43278;0.21535;-1.4439;-0.44623;0.0055295
-1.2296;-0.41502;0.24447;-1.4297;-0.41935;0.060159
-1.2398;-0.42868;0.23846;-1.4437;-0.42545;0.050689
-1.2817;-0.449;0.22262;-1.4667;-0.41417;0.043941
-1.3715;-0.50263;0.16102;-1.5098;-0.43429;0.0061697
-1.3961;-0.53222;0.11964;-1.5148;-0.45264;-0.024846
-1.4054;-0.56524;0.058273;-1.5029;-0.46553;-0.075575
-1.3388;-0.55696;0.049943;-1.4775;-0.49762;-0.10028
-1.3587;-0.58149;0.018691;-1.4925;-0.52572;-0.12454
-1.3171;-0.55111;0.046705;-1.44;-0.51509;-0.11319
-1.3802;-0.57635;0.025217;-1.4777;-0.53376;-0.11672
-1.5479;-0.72296;0.051759;-1.5098;-0.53283;-0.30126
-1.3323;-0.5571;0.094255;-1.3739;-0.57377;-0.057206
-1.3663;-0.59923;0.063564;-1.4078;-0.60905;-0.087669
-1.3939;-0.61962;0.039324;-1.3976;-0.61018;-0.072882
-1.4311;-0.63226;0.017223;-1.4226;-0.60651;-0.077884
-1.3871;-0.60177;0.045549;-1.4202;-0.575;-0.057062
-1.4104;-0.6361;0.021177;-1.4322;-0.58985;-0.067015
-1.4256;-0.66318;-0.018096;-1.4507;-0.6276;-0.095349
-1.4156;-0.6695;-0.005381;-1.4327;-0.58959;-0.047444
-1.3487;-0.61575;0.046141;-1.3818;-0.54933;-0.00069419
-1.3358;-0.62022;0.035936;-1.3846;-0.56753;-0.013364
-1.3035;-0.59697;0.047983;-1.3977;-0.58104;-0.00088838
-1.4189;-0.73756;-0.087505;-1.4199;-0.58466;0.021952
-1.2791;-0.49603;0.11795;-1.3257;-0.51324;0.084914
-1.3476;-0.52992;0.085871;-1.3733;-0.53743;0.068095
-1.3488;-0.52035;0.098512;-1.3586;-0.50174;0.10953
-1.3489;-0.51037;0.12644;-1.3807;-0.51877;0.10952
-1.3069;-0.46707;0.17407;-1.346;-0.4679;0.14558
-1.3066;-0.47772;0.19351;-1.3563;-0.47792;0.13677
-1.2827;-0.4734;0.19174;-1.3764;-0.50091;0.10587
-1.3166;-0.49504;0.15432;-1.4125;-0.5326;0.070456
-1.3413;-0.51223;0.15429;-1.4382;-0.5613;0.06786
-1.3512;-0.53558;0.12774;-1.4565;-0.58633;0.039663
-1.353;-0.54767;0.11254;-1.4895;-0.61757;-0.0073528
-1.382;-0.67753;0.040111;-1.571;-0.65415;-0.077245
-1.4992;-0.58648;0.061536;-1.5115;-0.64477;-0.0038925
-1.5182;-0.60726;0.027962;-1.5108;-0.64838;-0.021994
-1.5353;-0.61485;0.024085;-1.551;-0.67987;-0.057119
-1.4698;-0.55672;0.076994;-1.5525;-0.65981;-0.035701
-1.5002;-0.58687;0.047406;-1.586;-0.70651;-0.058387
-1.5121;-0.60038;0.042249;-1.5839;-0.72516;-0.076081
-1.5037;-0.59833;0.048752;-1.6048;-0.75394;-0.10018
-1.5459;-0.6137;0.035422;-1.6229;-0.76518;-0.091543
-1.5616;-0.63445;0.013325;-1.6221;-0.76756;-0.090682
-1.64;-0.67348;-0.020375;-1.6488;-0.77709;-0.080588
-1.6949;-0.71247;-0.065676;-1.685;-0.78236;-0.093496
-1.7533;-0.75723;-0.06587;-1.8526;-0.69549;-0.043798
-1.4786;-0.57694;0.089882;-1.51;-0.64394;0.076453
-1.5431;-0.6135;0.049483;-1.5251;-0.67661;0.046246
-1.588;-0.62972;0.029897;-1.5882;-0.72137;0.035948
-1.5307;-0.62286;0.031778;-1.5937;-0.75258;-0.0012579
-1.5418;-0.65477;0.002545;-1.6621;-0.81498;-0.050621
-1.5461;-0.67246;-0.0064457;-1.6365;-0.79463;-0.035442
-1.5798;-0.69081;-0.033181;-1.6996;-0.84451;-0.060754
-1.5101;-0.67733;-0.032031;-1.6983;-0.84582;-0.076073
-1.4136;-0.63395;-0.0091327;-1.6349;-0.81665;-0.02818
-1.3683;-0.63352;-0.00053572;-1.6984;-0.85673;-0.039667
-1.5032;-0.71464;-0.064228;-1.7616;-0.90082;-0.074352
-1.6909;-0.78952;-0.14993;-1.8209;-1.0044;-0.22774
-1.5878;-0.78565;-0.10088;-1.8098;-0.94642;-0.1342
-1.6228;-0.81021;-0.11864;-1.7491;-0.90566;-0.10084
-1.7041;-0.87272;-0.18191;-1.7967;-0.96106;-0.14861
-1.6307;-0.82662;-0.14816;-1.7575;-0.92849;-0.10765
-1.5812;-0.80092;-0.13896;-1.801;-0.95739;-0.13459
-1.5495;-0.8005;-0.14945;-1.8086;-0.98009;-0.17001
-1.5374;-0.77338;-0.13462;-1.8372;-0.95247;-0.16221
-1.6014;-0.83254;-0.19346;-1.9056;-1.0239;-0.22564
-1.6369;-0.864;-0.2204;-1.9452;-1.069;-0.2941
-1.639;-0.87084;-0.23693;-1.9561;-1.0816;-0.29459
-1.557;-0.81299;-0.19061;-1.9279;-1.0505;-0.27544
-1.5922;-0.90399;-0.18769;-2.1271;-0.97549;-0.207
-1.555;-0.70415;-0.018972;-1.8615;-0.95431;-0.18424
-1.2673;-0.48925;0.18288;-1.7039;-0.73897;-0.062478
-1.3368;-0.52748;0.16671;-1.7759;-0.72761;-0.11721
-1.3748;-0.55814;0.14364;-1.8531;-0.78625;-0.12752
-1.4552;-0.59737;0.098411;-1.9194;-0.83318;-0.16248
-1.5164;-0.61863;0.083369;-1.9997;-0.81716;-0.19152
-1.5566;-0.62409;0.088265;-2.0542;-0.81074;-0.17913
-1.4469;-0.53805;0.18637;-2.0002;-0.80173;-0.14894
-1.4396;-0.52812;0.22047;-2.0406;-0.8284;-0.15781
-1.522;-0.61278;0.1413;-2.0566;-0.91076;-0.22697
-1.5274;-0.6084;0.10616;-2.0167;-0.89;-0.21805
-1.4543;-0.59499;-0.032174;-2.274;-0.77502;0.33341
-1.4574;-0.59388;0.14482;-1.8852;-0.70757;0.028538
-1.4107;-0.55207;0.18264;-1.8803;-0.67584;0.054415
-1.4132;-0.52701;0.23364;-1.8491;-0.60366;0.10601
-1.3944;-0.48928;0.28303;-1.9162;-0.65491;0.078394
-1.5047;-0.53098;0.26681;-1.9444;-0.62572;0.1049
-1.6577;-0.60236;0.21794;-2.0178;-0.6367;0.095803
