
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
200106  -2.47  -2.86  -6.35  -0.53  -7.14  -0.81  -7.31   2.97  -8.44  -1.16
200107  -0.94  -1.70  -2.60  -0.04  -2.78  -1.74  -3.99  -0.70  -0.93  -4.55
200108  -4.58  -0.29  -9.80  -1.05  -8.40  -6.18 -10.08  -1.51  -8.08 -12.80
200109  -8.84 -10.22 -11.63 -11.87 -11.73 -13.84 -12.55  -7.69 -11.01 -11.70
200110  -0.33  -4.17   2.48  -3.96  -0.43   2.51   0.14  -1.57   0.05  11.06
200111   8.93   9.39  12.78  11.62  13.68   7.78  16.69   8.04  11.77  12.99
200112   2.13   2.95   1.11   1.89   1.07  -0.11   2.92   0.26   0.84   3.64
200201  -0.51   2.01  -3.53  -0.19   0.13   0.84  -4.22   0.46  -0.51  -3.00
200202  -0.69  -8.42   1.54   5.08   0.38   2.39   0.77   0.45   3.94 -16.03
200203   3.73   0.49   4.35   7.41   5.12   0.67   4.82   2.47   4.27   0.15
200204  -0.46  -4.95  -0.62   1.36  -2.54   0.95  -2.52   2.98   0.88 -15.62
200205   2.65  -3.73   3.24   3.45   1.76   2.96   1.90   3.91   4.28  -8.94
200206  -5.36  -7.25  -4.06  -0.96  -3.38  -2.39  -5.02  -5.96  -1.80 -16.22
200207 -10.98 -18.31 -11.44  -9.79 -13.85 -10.76 -12.31  -7.03 -10.14 -16.60
200208   1.39   2.54  -1.57   2.16   2.80   5.30  -3.51   3.48   2.11   3.02
200209  -7.92 -12.06  -6.89  -3.08 -10.71  -4.19 -10.08  -7.06  -7.19 -21.80
200210   2.75  10.61   0.69  -1.29   4.91  -2.86   4.77   2.00  -1.74  24.09
200211   5.32  13.11   4.12   2.35   3.95   3.28   1.73   6.39   0.93  20.80
200212  -1.08  -5.02  -3.55   3.68  -4.38   3.47  -3.30   0.80   0.86 -14.19
200301   2.84   5.65   3.08   1.96  -0.23   3.25   1.66   1.88   2.32   7.76
200302   2.98  -2.42   3.46   2.72   1.22   2.30   2.68   4.28   2.81   0.64
200303  -1.27  -4.38  -0.25  -2.50  -1.88  -1.19  -0.97  -1.34  -1.77  -3.13
200304   6.57  11.44   3.62   8.76   4.80   6.08   5.95   8.06   2.61   9.54
200305   8.82  10.55  10.37   8.94   7.52   9.93   8.98   7.68  11.64  16.22
200306   3.11   1.87   2.55   3.73   4.37   4.54   2.32   4.46   4.05   0.57
200307  -0.04   7.91  -1.90   1.02  -0.89  -0.63  -3.22  -0.91  -2.49   2.31
200308   4.63   7.80   3.60   3.70   7.47   4.66   4.49   3.21   5.19   7.81
200309   1.80   6.85   0.93   0.66   0.43   0.41   0.44   2.16  -0.69   7.05
200310   7.17   9.13   5.61   6.18   8.69   4.93   4.36   9.17   4.70   4.05
200311   2.51   1.98   2.83   0.60   3.19   1.53   2.82   1.65   3.83   1.78
200312   6.23   9.05   5.70   5.70   8.12   7.20   6.93   3.43   8.71   5.42
200401   0.65   0.42   4.68  -0.23  -6.23  -1.91   4.79   0.00  -4.06  19.42
200402   2.15   1.12   0.97   3.07   3.35   4.24   2.02   1.18   4.09   1.36
200403   0.01  -1.99  -2.84   1.50   1.49  -0.75  -3.46   2.76   0.90  -9.14
200404  -7.33  -2.78 -10.49  -4.82  -9.45  -4.94 -13.30  -6.62  -9.01 -14.23
200405   2.91   2.43   5.44   0.43   7.19   0.53   7.28   1.02   4.58   7.82
200406   3.35   3.60   4.90   4.18   2.46   2.86   5.46   1.11   3.31   8.93
200407   1.00  -1.21  -2.83   4.04  -1.78   5.05  -4.23   4.53   2.51 -10.66
200408  -0.25  -1.30  -1.25  -1.66   1.88  -2.08   1.01   0.77  -2.26  -1.69
200409   7.73   5.28   8.90   8.69   8.28   9.80   6.47   5.27  11.78   6.86
200410   6.60   3.62   6.92   7.74   3.39   6.73   4.59   8.69   6.70   5.17
200411   4.29   7.15   4.07   3.45   6.68   7.53   5.17   2.15   7.52   3.14
200412   1.92   5.44   0.45   1.52   1.01   0.13   1.62   3.99  -0.23  -0.33
200501  -3.86  -5.68  -4.31  -3.70  -5.00  -0.70  -4.86  -4.39  -2.95  -5.26
200502   5.72   1.52   4.99   8.73   2.51   8.60   1.52   4.26  13.14   1.43
200503   2.01  -0.08   1.77   3.42   1.52   3.82   0.56   2.52   1.51   1.37
200504  -5.34  -6.33  -5.44  -4.95  -7.00  -6.84  -6.00  -2.66  -8.05  -8.09
200505   2.57   3.38   2.23   2.35   6.07   5.24   3.72   0.28   6.06   5.00
200506   6.31   4.72   6.70   7.95   2.74  11.83   2.39   5.48  12.19   0.34
200507   5.16   3.57   3.35   7.95   2.52   8.63   1.04   4.51   6.22   2.02
200508   6.04   2.99   7.16   6.61   4.72  12.77   4.89   2.39  11.46   4.72
200509   5.52   4.61   4.46   4.62   2.71   5.60   3.28   5.93   6.21   2.78
200510  -7.85  -6.31  -9.87  -7.56  -6.94 -12.96  -6.46  -4.24 -11.90  -5.44
200511   5.33   6.45   3.14   6.85   1.25   3.91   2.06   6.45   3.68   4.72
200512   4.58   3.94   6.54   4.10   6.64   4.99   4.26   3.13   6.53   4.65
200601   7.75   6.08  10.70   6.43  12.26   2.63   9.80   2.32  14.52   5.20
200602  -1.44  -1.59  -4.09   0.67  -4.73   0.53  -4.42   3.07  -8.06  -1.33
200603   1.20   0.55   2.49   0.26   3.59   1.40   4.89  -0.84   3.94   8.31
200604   4.94   8.45   4.65   5.26   7.83   6.39   4.91   3.41   8.00  -0.31
200605  -3.28  -4.30  -4.80  -1.42  -3.66  -4.47  -4.88  -2.78  -3.77 -10.50
200606  -1.64  -6.19  -0.37  -4.48  -1.70  -2.59  -0.19  -3.18   0.33  -1.33
200607   0.34  -0.79   0.51   2.27  -1.20  -0.82  -0.73   1.79   0.33  -2.70
200608   5.00   2.99   4.80   5.84   3.48   7.05   4.25   7.43   2.05  12.57
200609  -2.59  -2.83  -4.13   1.62  -5.06   3.54  -4.98   1.04  -7.79   3.64
200610   4.94   8.20   6.50   3.52   8.75   3.83   7.64   2.42   5.07   8.37
200611   3.00   2.40   4.56  -1.51   4.55  -2.64   5.84   0.97   6.71   5.47
200612  -0.56   1.18  -0.16   3.30  -1.43   3.31  -0.74   1.35  -2.53  -0.66
200701   0.24   0.68   0.28  -0.46   2.57   0.69   1.99  -1.27  -0.19   2.21
200702   0.68   1.27   1.26  -0.18   1.39   0.25   1.46   0.94   0.47   4.55
200703   2.49   0.98   2.20   3.65  -0.41   4.79  -0.05   3.40   3.43  -1.73
200704   5.89   5.78   5.60   5.98   5.99   8.69   4.12   6.01   5.34   1.69
200705   9.02  11.55  11.29  11.52   7.85  10.63   7.96   7.21   9.90  11.93
200706  -0.08  -0.34   2.08  -0.43   2.77   0.56   2.08  -1.99   1.19   4.96
200707  -0.50   3.43   0.12  -1.43   0.49  -1.83   0.97  -2.05   0.65   0.09
200708   0.12   0.06  -0.84  -2.39   3.73  -2.31   4.27   0.59  -1.82   1.96
200709   9.47   9.06  11.70   9.82  10.85   8.71  13.07   8.37  12.27  11.03
200710   9.51   6.01  13.42   7.40  14.13   9.04  14.69   8.32  12.43  16.75
200711 -11.09  -9.25 -11.32 -12.09 -10.50 -14.36 -10.00 -10.05 -12.30 -10.19
200712   1.67   1.38   5.75   2.71   3.20   3.42   3.48  -2.49   8.61  -0.20
200801  -5.92  -3.27  -9.05  -3.42  -6.76  -4.37  -3.35  -2.57  -5.80  -9.15
200802   4.88   2.67   9.39   3.53   7.53   6.09   6.60   6.43   8.40   8.44
200803  -5.28  -5.05  -6.22  -4.48  -4.74  -3.98  -5.61  -1.95  -7.34  -6.74
200804   6.46   4.30   8.65   6.84   6.12   8.49   2.88   6.73   9.35   1.26
200805   6.96   3.79   9.98   5.91   9.53   7.17   9.45   7.00   9.09   9.20
200806  -4.47  -5.10  -2.48  -6.76  -0.93  -4.77   1.30   0.87   0.36  -6.88
200807  -6.25  -5.90  -8.84  -3.98  -8.81  -8.46  -8.74  -7.22 -12.86  -7.63
200808  -2.29  -2.00  -3.51  -1.45  -4.46   0.57  -7.25   1.65  -3.64  -5.94
200809 -14.54 -10.25 -25.22  -8.43 -23.84 -12.93 -21.96 -13.42 -18.00 -29.91
200810 -26.90 -26.17 -29.85 -22.34 -29.61 -23.87 -31.97 -23.65 -30.32 -36.01
200811  -6.75  -4.85  -5.11 -11.51  -2.26 -13.36   0.73 -10.95   2.08  -7.17
200812  -0.58   0.74   1.89  -4.50   6.60  -1.74   7.83  -2.93   2.94   6.21
200901  -2.84  -0.24  -2.06  -3.39  -0.04  -4.39   1.50  -1.57  -3.26  12.38
200902  -9.70  -9.68  -8.28 -12.59  -9.94 -10.10  -8.58 -11.83  -5.17 -12.69
200903   8.77   9.35   8.98  10.03   5.27   9.20   6.65   8.33  10.14  10.06
200904  13.58  20.39  12.54  23.11   6.52  17.39   5.59  18.97   2.56  23.42
200905  21.72  23.06  19.69  22.27  23.19  21.63  24.36  21.78  27.66  21.23
200906  -5.91  -3.60  -6.55  -3.46  -9.20  -5.61  -8.72  -2.48 -11.23  -8.53
200907  12.13  16.13   8.48  18.57   7.03  13.63   7.26  16.24   6.96  10.84
200908  -0.43   0.21   0.02  -2.52  -0.43   0.24  -0.99   0.38  -2.13   1.90
200909   7.57  10.33   5.19   7.61   5.89  10.38   5.99   8.61  11.08   8.90
200910  -5.11  -3.91  -5.24  -6.36  -4.72  -3.76  -5.27  -2.59  -5.01  -3.97
200911   7.80  10.91   7.13   7.80   9.74   6.08  10.81   8.51  10.38   9.15
200912   4.04   3.29   3.86   4.48   2.32   6.90   1.40   4.35  -0.02   7.29
201001  -6.14  -2.09  -7.15  -6.08  -6.78  -4.86  -7.06  -4.85  -9.35  -5.06
201002   6.61   5.04   5.52   7.46   4.42   7.79   4.93   8.10   5.12   9.05
201003   7.58   6.92   6.16   6.91   7.38   6.54   6.77   8.29   4.97   6.98
201004   1.51   0.55   2.89  -0.05   2.72   0.92   2.43   1.76   4.59   3.12
201005  -6.28  -4.18  -7.63  -6.08  -5.56  -5.05  -6.08  -6.22  -5.53  -8.50
201006  -5.34  -4.77  -6.44  -6.15  -3.73  -5.12  -5.56  -2.90  -4.72  -8.20
201007   7.64   7.17   8.45   7.59   5.67   6.93   6.03   8.64   5.35   9.04
201008  -1.95  -5.37   0.93  -0.38  -0.66  -2.96  -3.25  -2.09   3.02  -2.07
201009   8.21   9.55   7.99   6.90   8.71   8.68   9.17   8.59   5.04  13.66
201010   3.82   4.16   3.50   4.03   3.98   3.80   4.77   4.04   3.17   7.52
201011   1.79   1.61   3.24   0.57   5.19   1.22   5.30   0.00   2.44   7.75
201012   7.44   8.36   6.98   9.28  10.00   9.33   9.00   6.27   9.85   8.66
201101   0.80   3.00  -0.33   1.01  -1.03   1.85  -1.30   3.02  -0.26  -1.03
201102   7.46   6.71   7.93   6.84   9.63   5.76   7.48   7.78   7.20   8.73
201103  -0.07  -0.12  -1.44   0.69   0.10   0.11  -0.23   1.36  -2.54  -1.80
201104   1.92   2.06   1.58   1.81   2.59   1.45   2.60   1.92   1.86   1.15
201105  -3.30  -2.64  -4.12  -0.84  -5.11  -1.13  -3.47  -1.23  -5.83  -5.85
201106  -3.23  -3.59  -4.69  -2.67  -3.61  -4.97  -2.98  -2.57  -2.76  -8.86
201107  -1.61  -3.00   0.63  -3.22   1.53  -2.18   1.60  -1.59  -0.75   1.76
201108  -4.27  -7.45  -1.37  -3.06  -2.55  -3.78  -1.06  -4.94  -3.24  -5.22
201109 -14.74 -13.62 -18.28 -12.13 -17.48 -12.60 -16.67 -11.44 -18.11 -22.74
201110  11.19  11.53  10.05   9.72  10.20   9.34   9.15   9.96  12.80  15.61
201111  -2.26  -4.35  -0.29  -2.81   0.00  -2.08  -1.12  -2.61   0.01  -3.39
201112  -1.64  -0.30  -6.76   1.12  -8.05   1.58  -8.54   2.17  -7.26  -6.95
201201   6.36   9.67   5.79   9.41   6.34   7.18   7.08   4.35   8.45   9.71
201202   3.31   4.45   2.29   3.12   1.99   3.03   2.34   4.58   0.55   3.20
201203  -2.57  -2.62  -4.21  -0.29  -6.77  -2.77  -5.89  -0.13  -5.32  -7.43
201204   0.19   0.42   0.17   0.90   0.08   0.87  -0.20   0.57   0.02  -4.24
201205 -10.59 -12.92 -10.05 -11.68 -10.41 -11.64  -9.85 -11.08  -9.84 -15.16
201206   2.63   2.93   2.39   2.81   2.09   2.76   3.36   3.56   3.31  -1.60
201207   2.13   2.73   2.10   1.11   1.70   3.79   2.15   2.43   1.82   3.37
201208   4.28   3.41   2.97   3.22   6.34   4.04   4.39   3.93   6.17   4.76
201209   3.63   2.74   4.81   2.32   6.15   1.97   6.42   2.60   5.23   6.47
201210  -0.61  -0.91  -0.67  -0.13  -0.46  -0.38  -0.98  -0.45  -0.81  -1.25
201211  -0.57   0.92  -1.50   2.31  -3.31   0.24  -3.22   0.76  -3.69  -2.29
201212   2.48   3.54   2.61   3.06   0.31   2.74   0.91   2.82   1.09   1.47
201301   2.05   1.45   3.08   2.09   3.16   1.67   2.66   3.28   0.89   2.47
201302  -2.18  -3.83  -0.67  -3.47  -1.25  -2.31  -1.63  -1.23  -3.15  -5.23
201303   1.18   0.87   3.29   0.01   3.58   1.41   3.51   2.03   1.29   2.77
201304  -1.11  -3.46  -0.07  -1.16  -0.57  -2.23  -1.55   1.49  -2.44  -3.81
201305  -1.05   0.43  -1.16  -0.67   1.18  -0.97   0.45  -1.80  -0.52  -1.20
201306  -4.88  -5.62  -5.28  -5.18  -4.57  -5.97  -4.93  -3.85  -5.99  -7.53
201307   5.67   6.59   2.81   4.63   6.47   5.88   6.32   5.73   4.87   5.91
201308  -1.07   0.08  -1.97   0.21  -1.43   0.13  -0.96  -2.37  -0.19   3.13
201309   3.76   2.87   4.61   4.03   3.26   4.29   3.19   4.95   3.51   0.81
201310   3.39   3.22   3.69   2.83   3.54   2.81   3.39   4.06   3.34   0.43
201311  -1.10  -2.67  -0.55  -2.33   0.41  -2.30  -0.69   0.10  -1.74  -1.53
201312   2.07   2.03   3.01   1.89   3.06   2.00   2.92   1.16   1.63   3.61
201401  -3.76  -0.52  -2.62  -5.29  -2.77  -2.45  -0.37  -5.07  -3.60   5.20
201402   4.58   5.28   3.78   5.41   4.22   3.99   4.51   5.12   5.92   6.72
201403   1.14  -0.82   0.55   1.49   1.30   1.75  -1.00   2.23   1.45  -4.05
201404   3.25   4.32   2.91   2.87   4.26   3.43   2.21   3.80   4.23   3.58
201405   0.66  -0.60   1.01   1.15   0.88   1.22   0.10   1.69   1.48  -1.72
201406   5.64   9.14   3.75   5.14   5.59   5.87   5.16   4.85   7.03   6.76
201407  -0.84  -3.06  -0.93   0.69  -2.44  -2.59  -1.16  -2.21  -0.39  -5.07
201408   2.27   1.56   3.94   1.37   3.17   1.56   3.76   2.95   3.62   1.81
201409  -6.71 -11.79  -2.46  -7.39  -6.87  -9.83  -4.47  -7.24  -6.04  -6.91
201410  -2.66  -8.49  -0.60  -1.18  -3.42  -4.10  -1.74  -2.04  -0.64  -7.22
201411  -0.34  -3.14   0.22   1.23  -4.71  -1.51  -0.48  -2.63  -1.30  -0.01
201412  -1.90  -2.11   0.03  -3.76   1.37  -1.58  -0.04  -4.08  -0.44  -1.55
201501  -8.22  -5.43  -5.14 -11.93  -7.84  -7.88  -4.79  -9.24  -6.51  -2.04
201502   5.95   4.29   5.72   7.94   4.70   4.51   6.68   4.00   5.79  10.30
201503  -3.13  -5.31  -1.44  -4.10  -1.07  -3.84  -0.78  -4.32  -2.19  -3.79
201504   7.56  11.45   4.94   8.71   7.66   8.14   5.33  10.21   3.46   9.92
201505  -4.25  -7.61  -2.35  -5.23  -5.54  -5.19  -2.71  -7.12  -3.69   1.03
201506  -3.05  -5.57  -2.29  -2.20  -3.20  -3.44  -2.59  -3.19  -1.41  -5.33
201507  -4.64 -11.74   1.47  -5.51  -3.75  -7.49   1.40  -8.67  -2.13  -1.68
201508  -4.46  -3.52  -5.72  -3.99  -3.66  -4.11  -5.99  -2.39  -5.89  -7.23
201509  -5.08  -8.09  -5.51  -3.71  -5.10  -5.35  -6.84  -4.34  -1.62 -14.37
201510   4.02   8.27  -1.34   7.57   5.83   7.95  -3.38   5.87   4.89 -11.34
201511  -2.24  -4.53  -1.95  -2.38  -3.64  -3.25  -2.76  -3.54  -1.14  -2.97
201512  -6.28  -6.97  -5.57  -7.82  -7.53  -9.59  -4.53  -9.65  -5.66  -0.72

     Value-Weight Local  Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
197701  -2.09  -1.06  -3.00  -2.02  -1.33  -1.57  -3.62  -1.30  -4.02  -2.54
197702   2.08   3.29   0.74   4.25   0.37   3.10   1.86   4.18   3.16   0.13
197703   1.54   2.67   0.81   2.40   3.66   1.79   1.77   1.51   1.07   2.14
197704  -2.75  -0.53  -4.47  -0.69  -4.11   0.57  -5.75  -0.58  -2.98   1.35
197705  -1.55  -0.81  -1.73   1.06  -4.95   2.31  -2.82   2.38  -2.47  -1.69
197706   5.62   4.93   5.34   6.67   2.93   4.88   4.28   6.67   4.43   9.89
197707   0.44   1.04   0.10   1.06  -2.56   1.97  -0.62   1.60   0.51   2.30
197708  -3.32  -3.51  -4.13  -2.15  -4.16  -2.27  -3.88  -1.64  -3.04  -2.84
197709  -0.01  -1.58   0.18   1.16  -3.41   0.43  -1.00   1.50  -0.45   1.95
197710  -3.47  -1.74  -4.67  -2.70  -5.08  -2.04  -4.63  -2.04  -2.06  -4.66
197711   6.17   5.12   6.93   5.75   2.36   5.64   6.43   6.38   6.52  16.50
197712   4.72   4.47   5.05   2.85   3.89   1.94   4.79   1.91   6.78   8.24
197801  -6.28  -3.07  -7.65  -4.64  -6.57  -4.60  -8.07  -2.98  -8.18  -7.11
197802   0.60   0.92  -0.54   2.86  -1.29   2.16   0.00   1.21  -1.30   1.38
197803   5.82   6.77   5.27   5.82   5.32   5.68   5.84   4.16   4.58   9.22
197804   1.52   4.95  -1.12   4.08  -0.22   5.32  -1.42   3.54  -0.45   0.33
197805   3.86   5.31   1.96   4.22   3.01   3.88   2.47   4.68   1.16   2.66
197806  -0.21  -2.47   1.09   0.41   0.87  -0.64   0.20  -0.79   2.15   0.53
197807   6.61   7.59   7.31   6.86   6.48   7.92   7.65   4.49   8.74   8.56
197808   3.97   6.28   3.00   5.27   2.37   6.06   2.35   4.29   3.10   9.41
197809   5.29   5.70   5.65   4.63   4.81   6.06   6.80   3.92   6.04   9.80
197810  -4.93  -3.45  -8.13  -3.31  -6.33  -4.56  -8.00  -1.66  -8.98 -12.24
197811   6.37   5.28  10.35   5.58   8.85   6.24  11.06   3.01  12.65   7.83
197812   3.89   4.38   3.72   3.50   2.49   4.77   3.74   2.31   3.50  12.00
197901   3.20   4.66   2.67   1.88   3.89   1.32   2.53   3.12   3.35   1.34
197902   2.81   1.13   4.36   0.60   3.49   0.97   4.53   1.11   4.13  13.20
197903   7.11   5.56   8.28   4.66   7.91   5.18   8.26   3.20   9.86  16.71
197904   1.45   3.19   2.10   3.76   0.45   3.94   1.08   3.14   1.36   4.11
197905   4.42   0.93   7.44   2.12   7.00   2.27   8.78   1.62   6.32  12.97
197906   7.89   3.74   9.56   5.14   9.21   4.33   9.55   1.63   8.42  10.77
197907  -4.54  -4.37  -4.89  -4.22  -5.33  -3.75  -5.82  -3.22  -5.70  -5.23
197908  10.57  11.48   7.97  11.95  11.70   9.98   9.01   6.70  15.77   1.48
197909   6.04   4.57   7.13   1.95   7.85   1.11   8.84   0.50  11.09  10.56
197910  -8.49 -10.61  -6.74 -10.47  -6.60  -8.63  -6.43  -6.95  -9.24  -4.88
197911   8.92   3.71  10.94   3.59  10.91   3.33  10.15   3.51  11.75  10.03
197912   6.18  11.79   3.08   9.90   4.86   8.71   4.73   6.48   5.74   7.87
198001  10.44  10.47   7.79  18.15   8.29  14.14   8.21  11.04   7.93  14.51
198002  12.37   2.40  22.39   2.14  20.98   1.25  21.98   3.26  20.66  20.29
198003 -18.46 -13.54 -22.28 -14.53 -21.89 -13.30 -22.22 -14.12 -22.50 -19.99
198004   3.40   0.44   4.51  -0.82   3.94  -0.75   3.32   2.46   4.51  10.58
198005   5.74   6.98   4.41   8.38   4.69   7.90   4.18   8.26   4.22   0.32
198006   6.77  -0.08  12.95   0.43  11.94  -0.58  12.23   0.83  11.37  14.16
198007   6.11   5.61   4.29  10.13   3.77   9.13   3.89   6.71   4.59   2.67
198008  -0.83   4.89  -5.49   3.46  -4.77   3.31  -4.80   2.64  -5.57  -0.66
198009   0.51   0.29  -1.43   3.68  -1.45   2.96  -0.86   2.83  -0.89  -6.24
198010  -2.83   0.72  -6.48   1.44  -7.10   1.78  -7.55   1.95  -6.37 -13.13
198011   5.59   7.15   2.92   8.90   2.20   7.89   2.06   7.54   2.37  13.06
198012  -5.97  -4.61  -6.97  -5.69  -7.20  -6.00  -7.58  -3.65  -7.57  -8.13
198101   0.50  -0.44   1.77  -1.24   0.86   0.23   1.21   0.16  -0.52  14.20
198102  -1.66   0.79  -3.40   0.66  -0.97  -0.20  -1.49   0.46  -1.15  -2.58
198103   6.91   9.09   6.42  12.32   4.68   9.03   4.72   4.76   4.44   8.97
198104  -0.63  -1.21   0.54  -1.70   0.28  -0.09   0.76  -0.57  -0.66   7.27
198105   5.29   0.58  10.69  -1.70  10.25   5.78  10.33  -1.51   9.79  17.69
198106   0.18  -2.62   1.94  -3.46   1.46   1.87   2.62  -2.40  -0.20  10.11
198107  -3.50  -0.14  -3.43  -2.55  -4.56   1.33  -4.75  -4.60  -2.79  -9.91
198108  -1.35  -2.88   0.47  -4.90  -0.49   1.57   0.10  -1.67   2.07 -10.32
198109 -15.14  -8.44 -21.13  -9.05 -16.48 -17.27 -18.12  -6.02 -14.91 -28.81
198110  -0.68  -2.54  -1.22  -8.14   2.53  -0.44   1.40   2.91   1.66   1.91
198111  11.05   7.06  14.17  11.17  11.67  11.62  12.39  10.01  12.95  10.29
198112  -3.71  -1.84  -6.19  -2.37  -5.81   0.26  -6.58  -2.23  -6.20  -7.59
198201  -8.86  -7.93 -10.70  -7.99 -11.06  -8.27 -10.85  -7.96 -10.43 -13.74
198202  -6.34  -5.94  -8.43  -5.00  -9.82  -4.45  -9.00  -2.50  -9.57 -11.40
198203  -4.56  -7.55  -5.57  -5.40  -5.27  -5.20  -5.42  -2.46  -2.85 -18.33
198204  -1.92  -5.18  -0.35  -6.56  -0.68  -3.00  -1.15  -2.66  -0.99  -1.07
198205   0.19  -3.42   0.20  -1.10   1.13   0.20   1.37  -1.72   3.33 -11.21
198206  -9.81  -9.16 -11.00  -8.00 -11.74  -8.37 -11.08  -9.38 -10.53 -18.00
198207   4.31   4.34   2.00   6.64   0.59   3.41   0.40   5.01   1.44  -5.69
198208  16.95  14.00  17.29  17.58  18.15  15.16  17.75  13.13  19.60   5.88
198209  -2.28  -2.56  -0.34  -3.57  -1.69  -1.85  -1.48  -1.36  -1.57  -1.03
198210  10.58   9.71   9.42  11.96   7.49  10.51   6.74  12.33  11.20 -16.13
198211   2.18   1.72   2.71   3.65   1.48   4.13   2.13   6.58  -0.72  22.69
198212   6.55  10.30   5.68   8.32   6.43   7.86   6.42   9.93   7.48   3.95
198301   3.10  10.70   3.34  -3.27   2.12   4.33   6.48  -1.56  10.13   8.82
198302   2.72   7.52  -3.15   8.31  -3.26   7.46  -3.97   9.25  -2.63  -6.04
198303   3.50   0.75   3.63   6.43   3.28   1.74   3.54   5.46   1.07  -0.58
198304   9.91   8.86  10.79   8.78  11.39   8.68   8.82   9.00  10.96   5.01
198305   3.02   4.21   3.63   0.20   5.31   2.75   7.40   0.63   5.10  16.85
198306   1.91   1.47   4.06  -2.59   5.17   2.43   1.76  -1.92   2.34   0.93
198307   1.21   1.32   0.63   0.01   4.40  -0.33   1.74   1.15   1.74  -5.38
198308   0.11  -1.28   0.01   0.35   1.56  -0.10   1.85   0.25   1.80  -0.34
198309   1.87   3.08   0.76   3.56  -1.14   3.27  -0.92   3.89  -0.08  -2.81
198310  -6.00  -7.27  -7.03  -1.63  -9.01  -2.38  -6.39  -2.09  -8.14  -8.39
198311   8.98  11.63  10.55   5.36  10.84   7.29  12.60   6.68  13.97   8.34
198312  -0.42  -0.63  -1.69   3.26  -3.05   2.32  -2.21   2.05  -5.37   0.19
198401  -3.47  -0.46  -6.46  -2.94  -4.37  -2.90  -7.02  -2.55  -6.73  -3.25
198402  -0.90  -3.86   1.63  -1.01  -1.26  -1.35  -1.13  -2.08   2.27  -4.23
198403  -0.91  -2.01  -0.51  -6.26  -0.13  -2.98   1.56  -5.01   1.52  -5.05
198404  -2.07  -2.31  -1.49  -0.08  -3.96  -0.56  -5.45  -0.27  -3.56  -3.47
198405  -3.54  -6.43  -2.52  -1.52  -3.23  -2.34  -3.29  -2.27  -4.86 -12.58
198406  -0.61  -2.26   0.51   2.08   1.53   2.58  -0.47   1.28   0.96  -3.92
198407  -3.52  -2.93  -3.92   1.70  -5.75   0.36  -4.68   0.92  -5.09 -11.23
198408  13.65  13.01  13.53   6.53  17.64   8.98  13.28   7.24  14.74  17.42
198409   0.78  -0.02  -0.02  -0.33  -0.21  -0.54  -0.84   0.68  -0.75   2.50
198410  -2.25  -1.39  -3.41   2.23  -3.50   0.91  -1.62   1.67  -4.12  -8.60
198411   0.32   0.94  -1.94   4.89  -2.00   2.90  -3.24   3.29  -3.93  -1.76
198412   1.33   4.97  -1.44   4.25  -0.71   3.02  -1.06   3.65  -0.08  -3.78
198501   8.16  10.67   7.37   5.00   9.10   7.47   8.93   5.66   8.89  13.39
198502  -0.52  -2.59  -0.58   0.39  -0.39   1.50  -2.25  -0.89  -0.06  -1.56
198503   1.93  -3.85   5.79  -1.52   4.51   0.97   4.04   0.85   1.65  -0.51
198504   0.80   0.56  -0.16   2.80  -1.70   0.76  -0.77   1.72  -0.66  -3.12
198505   3.48   2.40   3.63   7.38   4.37   5.47   1.76   7.57   3.11  -0.63
198506  -1.86   0.56  -4.41   1.09  -3.25  -0.46  -4.30   0.91  -3.57  -5.75
198507   2.24   4.04   3.13   0.27   2.39   0.86   4.19   0.86   5.02   4.16
198508   1.46   0.78   1.85   1.08  -0.40   1.10   2.84   1.25  -0.98   0.88
198509  -5.95  -7.37  -6.05  -4.51  -7.13  -6.55  -7.68  -4.11  -6.87 -11.47
198510   1.10   0.95  -0.05   3.75   0.28   1.83  -0.47   3.05   0.77   0.09
198511   7.19   8.82   7.54   6.50   7.75   6.62   8.09   6.54   7.03  11.81
198512   1.37   5.05  -0.93   1.00   0.91   1.48   0.03  -0.53   3.00   2.74
198601  -2.64  -0.38  -4.62  -5.50   3.87  -4.26   2.58  -5.18  -2.91  -1.52
198602   0.80  -2.67   2.93  -2.44   3.06  -0.29   3.42  -0.20   3.89  -4.85
198603   6.76   8.49   6.53   9.70   1.32   8.90  -1.07   9.72  -0.35   2.27
198604  -0.31  -3.43   2.90   0.48   0.61  -2.80   3.91   0.93   1.08   0.26
198605   1.57   2.54   0.07   1.28   1.61   0.28   3.37   1.46   2.56   0.79
198606  -1.52  -1.83   0.85  -1.81  -0.08  -2.73   1.96  -1.36   0.99  -2.66
198607  -5.34  -7.33  -4.35  -4.46  -4.64  -5.92  -5.64  -4.00  -4.48  -6.71
198608   5.57   5.68   5.81   4.46   5.98   4.67   9.78   3.13   9.37   3.20
198609  -0.90   2.69  -4.24  -0.46  -0.30  -0.29  -2.17  -1.09  -1.38  -4.46
198610   2.25   1.78   3.19   1.91   0.92   0.61   1.87   1.68   4.75   2.44
