
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
201306  -3.77  -4.95  -3.36  -2.46  -5.05  -1.48  -4.68  -1.88  -4.94  -7.93
201307   8.86  10.66   7.15   9.90   7.47  12.02   7.39   9.62   8.88  10.34
201308   0.96   4.12  -1.14   3.13   0.35   3.09  -0.32   0.27   1.44   2.57
201309   5.69   7.92   3.50   6.98   3.65   9.15   3.39   7.25   5.58   9.94
201310   3.05   4.99   1.14   3.74   2.37   5.37   2.17   4.02   0.83   8.20
201311   3.82   2.79   4.81   5.33   3.40   4.59   4.08   3.47   4.80  -1.81
201312   3.90   4.67   3.43   6.00   2.82   6.42   2.51   5.90   4.45   0.89
201401   2.51  -1.01   6.59   1.69   3.44  -0.63   4.43   3.19  -4.69  -0.40
201402  12.68  10.69  16.86   7.66  10.80   8.48   9.28   7.83   6.15  11.69
201403  -1.27  -0.49  -2.84  -1.27  -3.13  -2.07  -3.08  -1.64  -3.44   2.82
201404   1.18   1.22   0.37   1.25   4.36   1.18   3.96   1.64   3.15   2.30
201405   1.24   4.94  -2.88   6.41   3.33   6.52   4.33   2.76   3.70   3.85
201406   2.26  -1.59   6.74  -2.08   3.37  -1.66   3.40   4.11   1.46   0.33
201407  -2.86  -3.66  -1.47  -4.00  -5.06  -5.70  -5.87  -4.24  -6.07  -1.05
201408  -1.13   1.66  -1.42   3.28  -2.29   1.90  -3.29  -2.36  -5.41  -3.68
201409  -1.07  -4.51   2.83  -4.71  -1.92  -5.38  -1.13  -2.81  -5.25  -3.38
201410  -1.58  -1.05  -2.32  -0.80   3.87  -1.48   4.34   1.96   2.78  -1.58
201411  -0.45  -3.64   0.67  -5.40  -0.20  -5.17  -1.35   2.10  -1.29   2.42
201412  -4.59  -4.90  -5.36  -3.50  -1.84  -5.20  -2.61  -1.66  -5.66  -1.33
201501   0.68  -2.41   2.57  -0.84  -2.98  -1.51  -2.81   0.71  -0.51   0.87
201502   7.62   8.78   7.72  10.48   8.91  10.73   8.51  10.55   4.02   4.74
201503   4.28   2.53   8.66   0.47  -1.53   1.65  -1.77   1.36  -0.06   1.56
201504   5.10   2.73   7.61   0.45   6.73   1.04   7.69  -2.10   5.26   7.06
201505  -0.23   0.36  -1.62  -2.24  -0.24  -0.91   0.06  -2.17   3.21   4.37
201506  -2.39  -2.09  -2.80  -3.11  -2.81  -3.02  -2.50  -3.44  -1.52  -1.57
201507   4.51   0.36   7.30  -2.57   7.21  -1.57   7.82  -1.84   5.65   4.01
201508  -3.25  -0.16  -3.92  -2.71  -5.71  -0.64  -5.11   1.52  -4.73  -0.14
201509  -2.81  -4.89  -2.33  -6.05   1.88  -6.87   1.48  -8.88  -1.73  -1.00
201510  -0.18  -3.65  -0.09  -2.93   2.14  -0.93   2.50  -2.56  -2.01   3.66
201511   3.98   1.15   5.52   2.91   7.53   2.36   7.25   5.19  -0.81   7.62
201512   2.11  -2.85   5.09  -5.39   2.66  -4.27   2.62  -5.66   0.54   3.98

     Value-Weight Local  Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
198901   3.60  -3.61   4.47   2.81   0.45   4.71   7.89  -1.04   5.66   3.20
198902  -3.89  -4.80  -4.52  -1.45  -4.03  -3.80  -8.60  -6.06  -1.81  -3.88
198903   4.74   0.60   8.06   2.87   3.82   5.47   9.37   0.09  10.21   4.85
198904   5.40   1.52   9.28   0.92   7.28  20.54   8.69   0.69   4.36  19.50
198905   1.38  -0.60   5.04  -0.84   5.64   1.82  -0.90   0.48   7.57  -0.80
198906  10.85   7.97  14.35   5.93  12.88  18.03  11.62   6.99  16.01  14.72
198907   4.17   7.04   1.72   9.67   1.99   1.26   7.58   4.90   0.09   8.77
198908  -6.35  -4.98  -6.82  -5.41  -6.51  -7.26 -10.28  -6.18  -2.36 -11.98
198909  -1.43   0.77  -1.60  -1.03  -1.72   1.46   5.87  -0.64  -3.97   3.86
198910   3.94   9.29   4.01   3.20   6.27   1.16  -0.01   3.19   4.04   3.02
198911   4.62   4.88   4.61   4.85   4.61   0.92   3.54   3.12   5.56   2.62
198912   1.44  -1.18   3.28   0.29   0.56   4.93   3.82  -3.41  -0.91   3.94
199001   1.67  -1.31   4.31  -1.08   4.84   4.57   2.40  -1.26   2.36  16.57
199002  -0.19  -5.78   2.74  -6.57   4.00   0.54  -1.60  -5.38   2.68   4.48
199003   4.00   3.39   7.07   2.85   7.29   1.39  -0.33   0.88   9.31  -3.91
199004  -7.65  -2.13 -11.22  -3.56 -11.50  -7.59  -0.19  -4.96 -11.32 -17.80
199005   6.05   8.09   6.52   6.42   7.51   3.09   8.41   4.34   8.04   0.30
199006  -1.21   3.67  -3.28   2.33  -4.37   2.93  -0.83  -1.68  -3.32  -1.10
199007   3.41  -1.60   4.90  -1.44   4.46   2.74   3.26   4.77   2.56   3.06
199008  -8.25  -6.71  -8.32  -8.71  -8.47  -7.07  -2.63  -6.99  -8.92 -16.90
199009  -8.66  -8.64  -8.95  -9.59  -9.60  -7.15 -10.98 -11.97  -8.43 -14.22
199010   5.29  16.19   0.70  16.53   0.63   4.63   5.75   7.48   3.53   8.65
199011  -4.02 -10.21  -1.72 -11.62  -1.66  -5.04  -0.86 -10.06  -3.38  -6.58
199012  -2.44  -4.30  -3.43  -5.29  -3.21  -2.74  -1.41  -5.66  -3.66 -11.00
199101   1.73   3.47  -0.52  -1.46   1.29   8.75   6.54   7.95  -2.34   1.99
199102  12.23   8.66  16.75   8.86  15.28  12.52   8.61   8.30  14.98   9.48
199103   0.72   0.30   3.27  -0.90   2.84   3.27   0.87  -0.93   1.63  -3.22
199104  -0.81  -3.83  -0.75  -3.90   0.38  -3.80   0.54   1.14  -0.78  -1.93
199105   3.89   4.08   1.86   4.20   3.03   6.05   2.79   6.52   4.61   0.84
199106   4.51   0.59   6.66   2.91   7.44   4.60   7.26   1.89   5.29   0.47
199107   3.33   6.22   3.39   4.96   2.91   4.32   3.93   2.54   2.36   6.12
199108  -0.51  -0.52   0.32   0.36   0.63   2.66   2.02  -5.49   0.71   1.20
199109  -1.18  -4.65  -0.79  -4.15  -0.03  -3.46   1.95  -0.66  -1.66  -0.83
199110   0.72  -1.58   2.68  -2.27   3.14   2.49   3.42  -4.37   2.33  -0.92
199111  -4.14  -5.83  -5.92  -4.11  -3.82  -5.10   0.24  -7.73  -3.18   1.60
199112  -1.21  -2.62  -2.16  -2.24  -1.62  -0.96  -2.86   2.41  -0.85  -9.52
199201   4.17   7.00   4.34  -2.31   6.28   5.04   1.75   5.16   5.74  15.36
199202  -3.99  -2.25  -4.74  -2.87  -6.60  -2.54  -6.97  -2.18  -5.61  -3.44
199203  -6.24  -6.66  -5.96  -3.76  -9.43  -2.35 -14.01  -8.41  -6.68   7.84
199204   0.39  -2.74   1.16   3.29   0.81   3.02  -0.29  -3.08   1.04  -3.20
199205   7.93   1.87  11.30   9.94  13.22  11.45  10.43   2.43  11.61   3.24
199206  -9.49  -9.93  -8.91 -11.23  -9.93  -8.76  -7.35  -9.52  -8.80 -11.36
199207  -3.72  -5.28  -2.72  -2.51  -3.34  -1.54  -0.72  -4.42  -2.80  -7.20
199208 -11.23 -13.75  -8.84 -16.54 -12.48 -18.57  -8.72 -15.60  -9.83 -17.91
199209  -4.61  -4.37  -1.76  -6.93  -2.40  -4.96  -0.74  -4.78  -2.69  -5.87
199210  -2.01 -13.96   1.17   3.10   1.55   2.59  -0.21  -9.73   1.83  -6.83
199211   4.51  14.35   2.86   2.11   1.18   3.93  -3.29  11.06   1.14   8.13
199212   0.72   3.42   0.77  -1.03  -0.49   0.00   0.86   4.80  -0.05  -4.23
199301  11.55  18.86   9.80  12.29   9.40  11.87   9.02  16.06   9.78   0.90
199302  -2.16  -4.78  -1.79  -2.78  -2.07  -4.29  -0.83  -3.42  -3.10   1.94
199303  -0.20   2.45  -1.18  -2.02   0.45  -1.62  -3.61   0.86  -2.11   0.41
199304   3.42   7.13   2.59   1.35   6.97   4.27   0.45   5.75   6.03  13.22
199305   2.17   2.60   1.64   3.59   3.47   3.54  -1.43   4.21   2.97   6.60
199306   6.93   6.36   8.67   5.42  13.49   5.32   2.41   5.79  12.14   9.87
199307   0.79  -0.95   1.08   2.63   1.64   1.33  -0.19  -0.83   0.80  -2.13
199308   5.95   8.02   6.38  -1.13   8.31   2.55   5.52   7.35   4.85  -5.93
199309  -0.75   3.74  -1.48  -5.67  -0.84  -4.64  -0.92   2.07  -1.32   1.89
199310   6.87   5.91   5.98  10.99   3.07  12.52  10.11   6.84   5.36  11.65
199311  -1.83  -4.90  -2.02  -0.13  -1.54   0.41  -2.58  -4.88  -1.47  -1.27
199312   6.50   4.44   8.15   0.66   8.03   2.54   7.91   3.15   6.81   5.82
199401   8.91  11.57   4.88  14.60   2.31  28.99   7.36  15.04   3.76  12.39
199402  -1.38   0.62   0.51  -4.82   1.70  -0.01  -1.52  -4.95   1.07   0.38
199403  -3.18  -9.03  -0.57  -2.87  -0.86  -5.97   0.70  -5.95  -1.33  -7.34
199404   0.47   1.84   0.05   0.87   0.53   3.76  -1.61   1.32   0.20   4.27
199405  -7.79  -7.03 -10.07  -6.47  -9.31  -1.94  -8.27  -5.99  -8.71  -5.08
199406   1.35   3.88   1.64   0.35   1.94   0.78  -0.78   1.99   1.19   2.60
199407   4.61   4.98   4.27   5.68   4.52   6.81   4.65   5.83   5.38   2.62
199408  -8.58  -4.79  -8.43 -13.07  -5.66 -13.89 -10.43  -8.60  -9.35  -2.56
199409  -2.19   1.70  -4.81  -0.13  -7.12   1.23  -1.06   1.90  -6.02  -0.08
199410  -1.90  -0.36  -3.90   1.98  -7.56  -5.46  -0.67   0.43  -7.10   3.55
199411   1.26   1.32   2.07  -0.34   5.10   4.46  -0.44   2.06   4.79  -2.16
199412   2.85   1.79   3.00   3.82   6.02   7.13  -3.34   2.52   6.17   1.71
199501  -0.06   0.64  -0.43  -0.28  -0.02   2.20  -2.40  -0.48  -1.17  10.06
199502   0.41   2.69  -1.56  -0.16  -1.22   2.85   3.34   0.76   0.10   5.47
199503  -7.24  -9.72  -6.80  -5.43  -7.80  -6.56  -6.48  -4.93 -11.79 -10.42
199504   4.49   8.13   3.55   7.00   3.35   3.41   5.64   2.66   6.42   4.09
199505   5.80   7.77   6.17   6.34   5.88   4.12   2.12   8.98   5.32   5.69
199506  -3.45  -2.55  -4.48  -2.16  -5.08  -3.45  -2.72  -2.74  -5.37  -1.02
199507   6.28   8.62   4.56   8.34   3.98   7.40   8.88   5.02   6.67   8.92
199508   0.47  -4.92   3.10  -0.84   1.70   1.00   0.34  -2.87   5.91  -4.37
199509  -1.86  -4.38  -1.60  -1.79  -3.22  -0.84   2.63  -3.97  -0.34  -5.56
199510  -0.89   1.91  -3.07   0.49  -2.28  -5.93   2.39   0.99  -2.63  -5.45
199511   2.83   4.40   3.54   4.34   3.16  -1.16   3.44   5.86   0.66 -10.98
199512   1.65  -0.75   0.93   1.99  -0.05   0.35   6.32  -0.61   2.34  -0.99
199601   7.33   7.44   9.74   5.14  11.06   6.99   6.05   5.42   9.33   7.88
199602   0.30  -3.51   0.50   2.71  -1.44   3.89   0.50   1.39   0.76  -1.88
199603  -1.78  -5.33   2.03  -4.14  -1.68  -7.26   4.50  -6.20  -0.46  -1.27
199604   2.86   3.44   3.54   0.42   4.32   0.71   2.59   3.13   4.89  -0.52
199605   0.36  -2.22   2.11  -1.00   0.86  -0.43   0.59  -2.41   3.59  -0.11
199606   1.88   4.03   0.97   1.18   2.09   0.46   1.51   1.57   1.34  -2.10
199607  -1.43  -1.64  -0.05  -4.40   0.20  -6.52  -2.04  -4.12   0.25  -3.92
199608   4.44   2.82   3.39   6.74   4.53   6.51   2.03   5.42   5.66  -2.36
199609   2.22   5.73  -0.18   2.26   0.76   2.12   2.95   3.02  -0.21   7.54
199610   2.63  -2.29   3.31   3.28   1.29   4.11   4.15   2.99   4.30  -6.71
199611   3.58   5.32   2.49   1.23   3.26   1.15   2.66   2.32   4.90  -0.26
199612   4.51   5.83   3.00   8.72   3.69  10.03   1.37   7.11   2.95  14.75
199701   9.93   8.95  11.80  11.62  10.50  13.86   3.23  11.82  12.51  13.90
199702   2.78   7.04   2.98  -0.02   3.53  -6.89   4.62   0.03   3.89   3.73
199703   1.34  -0.48   1.92  -0.77   4.28   0.18   3.73  -0.97   3.94   0.05
199704   0.51  -1.57   3.93  -2.69   3.18  -1.82  -0.54  -2.77   2.46   2.49
199705   5.58   5.70   7.29   4.01   5.03   2.75   2.03   3.84   8.97  -1.62
199706   4.22   6.27   2.21   7.50   3.07   7.60   0.81   6.14   3.44  -2.35
199707  12.02  12.35  16.29  14.55  14.66  14.42   1.66  14.66  15.44   4.45
199708  -6.41  -6.92  -5.15  -7.99  -5.91  -9.18  -4.86  -8.49  -5.23 -10.06
199709   8.75   7.70  14.34   4.70  12.78  -0.88   6.51   4.37  13.99  -2.84
199710  -5.55   4.03 -12.67   5.29 -12.14   4.46  -5.71   3.70 -12.06   1.22
199711   3.15   4.19  -0.01   4.24   2.80   2.71  10.67   4.52   2.73  -8.58
199712  10.55  10.60  11.53   8.89  13.81   4.21  12.49   7.92  15.10  11.77
199801   1.94   6.58  -2.33   3.22  -2.39   8.15   1.93   5.24  -2.69   0.70
199802   1.26   0.34   4.27  -0.92   4.19   1.36   3.50  -0.98   4.82   4.06
199803  13.05   9.73  10.21   6.66   9.71  11.75  14.00  25.05   9.52  14.10
199804  -6.93  -3.98  -6.75  -8.04  -6.93  -6.53  -4.82  -6.72  -7.46   4.14
199805   1.93  -3.55  -0.16  -0.97   0.08   0.87  -2.33   5.12  -0.15  -5.49
199806  -0.55   5.50  -5.47  -0.22  -5.73  -5.11  -5.59   4.62  -6.38   5.94
199807   1.19   3.59  -3.42  -1.24  -3.10  -3.54  -3.14   5.11  -4.37   3.34
199808 -11.30 -12.16 -14.77 -10.79 -14.87 -19.85  -1.21  -7.65 -14.83 -11.59
199809  -9.25 -12.97  -7.73  -9.77  -7.87   0.37 -13.36 -11.02  -7.66  -9.28
199810   6.44   2.33   7.42   5.28   6.82   2.85   0.09   7.52   6.96  20.50
199811  -1.85   3.48  -5.49   0.70  -5.98  -5.03   1.94   3.04  -5.78   1.01
199812   8.45   6.24   7.96  -0.80   8.79  -0.93   9.47  12.80   8.64  -0.37
199901  -0.24   5.56   0.29  -2.23   0.20   6.03   1.23   4.02  -1.30  10.32
199902  -4.24  -0.11  -4.13  -6.30  -4.02   0.98  -5.89   1.24  -2.69  -3.66
199903  -1.64  -3.42   0.16   0.82  -0.06  -5.67  -7.32  -4.01   6.81  -0.83
199904   6.72  -2.83   6.93   1.53   7.30   1.00  -1.05   0.73   7.92  -1.85
199905  -2.77   3.98  -4.78   3.67  -4.82   8.44   1.29   1.98  -5.78  10.88
199906   2.06  -0.21   3.57  -2.92   3.68   1.24   1.66   1.19   5.83   5.68
199907   2.59  -0.44   5.03  -2.88   5.16   4.32   6.70   0.41   1.57   1.04
199908   1.04  -1.72   1.55   0.72   1.49  -1.43   0.08  -0.80   3.54   3.48
199909   1.69   2.71   2.17   1.13   2.59   2.80   1.97   2.96   2.41   0.36
199910   2.65   9.58   1.31  10.49   1.29   4.72   1.87   7.78   0.58   3.93
199911   8.30   2.59  10.18   3.50  10.92  -4.62  10.95   5.32  10.59   6.62
199912   5.50  -0.22   9.82  -6.74   9.75  -9.86  10.14  -3.02   7.30  -6.80
200001  -2.57  -4.30  -0.21 -10.04   1.32  -8.28  19.16  -9.93  -4.16  23.31
200002   5.25  -1.20   9.04  -3.02   5.75  -3.08  13.82  -2.59   5.31   5.60
200003   8.88   9.00  10.00   7.80  10.42  -7.57  13.77  11.42  11.86   6.50
200004  -4.66  -0.11  -8.30   0.34  -5.79   6.29  -2.40  -0.99  -5.99  -4.55
200005   4.59  -0.89   0.50   3.78   3.92  -3.49  -0.16   7.27   6.18  -4.18
200006  -2.54  -2.26  -3.80  -0.86  -2.16  -5.53   3.67  -1.93  -2.71   0.51
200007   6.59  11.05   4.11   1.89   6.92  14.48  16.23   7.07   6.29   8.45
200008  10.16   5.37  13.19   6.53  15.65   4.60  11.51   4.81  17.74   5.16
200009  -0.21  10.09  -5.20   3.89  -4.65  13.02   3.72   7.22  -6.48   3.30
200010   0.69  22.41  -4.86  26.49  -3.62   5.81  -2.60  20.07  -5.64   7.46
200011  -7.41  -9.76 -13.58   5.32 -11.59   5.67 -11.93   0.69 -12.20  -8.70
200012  -2.03   8.92  -0.42   1.51   1.21   7.92   8.79   3.28   1.26  -0.03
200101  12.13   5.99  14.64   0.72  17.14  24.82  13.86  11.36  14.47  12.23
200102  -7.34  -2.07  -4.08   0.53  -7.64 -27.16  -5.55 -13.89  -2.37  -9.03
200103  -6.81 -11.73  -8.66  -7.34 -14.70   0.03 -13.90  -2.98 -14.04 -11.51
200104   1.57   5.72  -0.32   4.07   3.62   7.88   2.63   4.87   1.17   6.70
200105   5.54   4.31   5.03   3.11  -1.62  11.37   6.52   7.08   3.68   6.37
200106  -2.11   1.08  -2.77   9.51  -8.82  -9.70  -7.05   1.19  -6.76  -3.92
200107   0.42  -0.89   3.18  -4.98   3.69  -2.97   4.54  -4.30   6.85  -1.96
200108  -8.45  -7.38 -10.82  -5.96 -14.24  -4.10 -11.03  -4.68  -9.57 -13.24
200109 -10.81  -4.94 -13.84  -8.38 -16.46  -5.48 -19.91  -6.16 -22.02  -8.37
200110   4.15   4.60   8.20  -0.65  12.07   2.04  10.96  -1.09  14.50  -2.75
200111   1.99  -4.28   1.35   4.35   4.96   0.08   5.29   3.81   2.64  13.98
200112   0.74   1.37  -0.15   2.26  -3.12   3.70  -4.41   2.39  -3.22  -4.66
200201  -0.95   1.92  -1.10   2.89   0.58   3.70  -1.05  -1.66   3.96  -0.99
200202   3.35  -5.38   7.04  -4.07   7.06  -2.53   7.23  -1.75   6.48   1.54
200203   1.28   2.12   1.63   0.95   2.72  -3.23   0.80   1.53   0.68   7.35
200204  -7.63   1.63 -15.06   5.08  -8.76   5.07 -15.71   3.42 -10.92   0.06
200205  -0.45  -0.06  -0.33  10.16  -0.50  16.23  -1.52  -3.94  -3.13   1.81
200206  -2.53 -10.07  -0.52  -6.84  -2.43  -6.70  -0.06  -3.79   1.06  -6.06
200207 -10.86  -3.96 -15.13  -6.26 -10.76  -8.44 -14.80  -3.98  -8.95 -14.06
200208   3.67  -4.60   6.00   0.57  -2.46   5.49   5.97   1.10  -1.98  -1.16
200209 -14.12  -4.13 -15.62  -6.16 -16.60  -3.37 -14.85 -14.02 -18.82 -14.97
200210   4.22   0.38   7.04  -2.94   9.61  -4.21   6.86   2.57  10.85   0.89
200211   2.26  -1.70  -0.82  -1.08  -2.63  -7.75  -0.01   7.29  -5.69   7.84
200212  -1.01  -1.03   2.35   3.40  -0.36   1.50   2.85  -7.02   9.78  -2.74
200301  -5.85  -1.77  -8.25 -10.79  -4.59  -0.85  -7.61  -0.80  -7.87  -7.91
200302  -4.95  -6.37  -3.37 -12.73  -7.26 -12.87  -3.15  -4.84  -5.49  -7.13
200303   4.66   1.90   5.34   7.40   0.76   4.13   5.37   3.40  -0.51   6.43
200304  10.00  12.73   9.68  11.22   9.71   6.83  10.39   9.99  11.79  13.50
200305   2.12   6.05  -1.31  11.24   3.30  11.64  -2.96   5.74   3.18   1.46
200306   2.27   3.97   3.35  10.12   6.01   6.01   4.80  -0.13   5.68   1.96
200307  -0.10  -0.07   0.21  10.53  -0.30   3.48  -0.23  -2.67   0.08   3.87
200308   9.71   9.94  11.21  13.35  13.05  10.99  12.09   4.30  15.11  13.55
200309  -1.91   0.01  -2.07  -0.48  -3.10  -2.69  -2.09  -2.41  -3.52   3.56
200310   6.38   6.90   4.55  15.02   7.53   9.60   5.16   5.97   9.84  11.46
200311  -3.02   0.75  -5.26 -10.57  -7.11  -5.70  -6.12   2.19 -11.93  -5.50
200312   2.21   2.57  -0.02   3.42  -0.70   1.96  -0.36   4.66  -2.37   4.14
200401   7.79  10.69   5.48   7.29   7.82  10.50   3.17   7.18  10.59   7.64
200402   5.48   2.28  10.28   3.02   3.32   5.49  10.44   0.23   7.80  -1.99
200403  -5.61  -4.02  -0.46  -6.28  -2.65  -9.60  -0.80  -3.84 -12.67   5.98
200404  -0.85  -0.06   3.84  -2.76   2.25  -4.94   3.06   0.27  -8.05   2.98
200405  -0.44  -1.59  -0.95   0.22   0.57  -0.59  -3.05  -0.80   0.44  -0.44
200406   5.58   1.84   6.40   5.28   5.16   4.29   8.67   2.85   6.38   5.87
200407   0.16   1.07  -1.44   0.61  -1.51   1.62  -0.76  -0.15   2.53  -0.65
200408  -0.09   0.77   0.37   0.52   0.19  -1.00   2.96   4.38  -3.01   1.64
200409   5.46   0.37   2.01   8.00   6.30   6.04   2.35   4.28  10.68   6.09
200410  -3.07   2.15  -7.04   0.09  -3.55  -2.56  -8.77   2.98  -5.36  -0.11
200411   4.36   6.48   1.55   4.92   2.18   5.95   1.65   4.32   7.03   3.07
200412   1.73   3.09   4.04   0.41   2.26   0.19   1.28   1.32  -0.99   4.47
200501   1.97   1.18   1.93   1.87   2.92   2.73   1.65   0.77   3.98   1.67
200502   6.89   7.19   3.96   8.69   3.65   9.76   4.04   5.80  10.56   4.20
200503   1.69   0.28   3.25   0.20   5.58  -0.31   6.01  -2.29   1.66   3.23
200504  -2.78  -2.42  -4.39  -2.69  -4.27  -2.73  -3.58   1.01  -3.80  -4.45
200505   7.22   8.38   6.86   6.21   8.07   7.95   6.60   5.63   7.50  11.91
200506   5.63   3.65   3.25   8.23   3.01   6.11   2.95   4.09   7.62   8.48
200507   2.77   4.00   0.98   2.80   2.67   3.24   1.11   4.21   2.13   3.22
200508   4.01   0.69   1.13   3.99  -0.25   9.63  -0.78   1.99   7.81   6.46
200509   1.51   5.10   1.26  -0.44   2.48  -0.24   0.22   4.20  -1.62   8.03
200510  -3.57  -6.60   0.66  -6.51  -0.17  -6.29  -0.01   1.29 -10.56  -5.06
200511   3.74   4.41   2.59   4.78   2.20   5.61   3.68   5.54   4.86  -3.57
200512   7.26   7.07   6.66   9.16   6.58   5.54   5.31   6.04  10.33   5.70
200601  -1.05   4.67   0.56  -3.61   3.62   2.63   6.71  -1.19  -3.51   6.16
200602   0.93   6.18   4.26  -1.58   2.63   8.06   3.60   4.58  -5.26   5.62
200603   2.11   6.81   6.28  -2.51   6.47   0.97  11.72   2.74  -5.41  12.62
200604   0.82  -1.76   3.25  -0.41   5.93  -1.80   6.16   3.09  -2.14   4.14
200605  -5.57  -3.38  -5.57  -5.17  -6.88   0.28  -3.67  -5.23  -7.69   1.41
200606  -0.87   4.52   0.75  -2.46  -1.73   5.44   0.42  -0.17  -3.01  -1.57
200607  -0.24   0.41  -0.47  -1.08   2.51   1.13   0.11   1.03  -1.02  -0.87
200608   6.26   5.07   8.61   5.68   1.84   6.52   2.89   1.97   8.42   1.50
200609   4.07   7.06   4.36   3.07   7.44   7.50   5.75   3.93   5.14   0.25
200610   4.12   4.29   3.39   5.48   3.72   3.62   5.97   6.32   4.18   4.68
200611   2.18  11.06  -0.44   0.80  -1.38   7.79   9.43   1.58   0.47   9.62
200612   4.40   8.00   5.93   2.39   2.37   4.60   5.99   3.95   1.48   6.46
200701   4.79   6.50   2.25   7.17   1.88   7.73   2.10   4.06  -0.50   6.52
200702  -1.69  -0.37  -3.28  -0.54  -4.91   0.42  -2.59  -2.92  -4.23  -0.50
200703   3.41   1.26   4.01   2.27  -0.24   1.06   7.67   1.49   1.06  11.04
200704   4.82   4.15  10.01   3.84   4.97   6.96   6.96   0.54   6.24   7.63
200705   4.71   3.33   5.45   2.69   5.14   9.10   6.92  -1.38   4.10   3.89
200706  -2.66  -3.35  -2.77  -4.03  -0.86  -1.35  -4.64  -6.10  -1.06  -5.79
200707   3.54   6.39   3.17   6.13   2.74   8.52   2.74   2.08   5.66   1.97
200708  -0.52  -1.62  -0.84  -2.01  -3.31  -0.07  -0.62  -2.85   1.44  -3.65
200709   0.55  -1.58   4.48  -1.78   1.71  -0.08   4.35  -2.37   1.55   3.95
200710   1.63   1.42   3.08   1.33  -1.37  -0.82   5.21   3.73  -1.14   6.92
200711  -7.55 -12.58  -3.08 -12.28  -7.02 -13.46  -4.17  -7.89 -10.19  -0.70
200712  -1.80  -6.95   3.45  -6.65  -0.92  -9.00   6.12  -3.52  -1.26   7.89
200801 -11.97 -12.02 -13.80 -13.27 -13.41 -10.48 -15.85 -11.11 -13.42 -15.17
200802   4.82   4.47   4.09   5.67   5.24   5.61   5.46   4.70   5.94   3.60
200803  -0.46  -0.35   0.91  -2.38  -0.25  -0.21   2.55  -1.00   1.39  -1.19
200804   1.24  -2.36   4.74  -0.68   2.83  -1.26   3.82  -1.62  -0.24   2.81
200805   5.37  10.18   9.82  -0.47   4.84   8.36  12.28  -1.62  13.11  10.21
200806  -7.52  -7.90  -8.35 -14.21  -6.54  -7.22  -7.86 -12.37  -6.58  -9.95
200807  -2.35  -3.29  -0.53  -1.00  -0.78  -3.71  -2.43  -2.42  -5.45   1.84
200808   0.28   2.00   1.51   0.43  -1.06   2.76   1.16   2.37   2.59   4.57
200809 -16.43 -18.23 -22.18 -11.03 -17.97 -15.82 -26.58 -12.81 -19.49 -24.85
200810 -17.69 -25.45 -23.66 -25.38  -8.26 -25.64 -26.36 -21.40 -24.90 -33.28
200811  -8.44 -13.29  -4.84 -15.32  -3.38 -13.11  -4.15 -15.41 -10.97  -1.91
200812  -5.48 -10.62   5.72 -13.49  -2.34  -8.19   6.43 -15.61  -5.06   3.15
200901   3.99   5.13   2.52  12.71   6.81   4.99   6.92   8.23   4.08  -1.37
200902  -8.13 -10.75  -6.94 -21.16  -7.02 -10.63  -7.18 -22.34  -4.86 -10.91
200903  -3.86  -4.23  -2.69   7.23  -4.54  -4.51  -4.10   4.19  -7.41  -1.30
200904  18.35  29.26  11.15  27.66  11.33  31.56  11.51  29.90  13.15  29.75
200905   7.49  10.33   3.65  22.83   3.38  10.23   3.35  28.17   2.77   4.25
200906  -1.14  -1.65   0.61  -1.00   1.59  -2.23   1.68  -1.90  -0.59  -2.75
200907   6.17   8.06   4.62  12.36   5.15   7.17   4.69  11.93   4.29   4.85
200908   7.37  16.73   1.31  20.36   1.79  18.33   1.64  20.83   6.17   0.52
200909   0.79  -3.26   3.50  -2.38   3.32  -4.04   2.57  -0.46   0.18   2.05
200910  -3.29  -4.26  -1.71  -8.36  -1.98  -4.51  -2.09  -8.39  -1.58  -3.81
200911   1.55  -1.16   5.32  -4.59   2.99  -0.25   3.29  -5.53   6.42  -5.58
200912   3.61   5.24   1.25   9.04   0.50   4.88  -0.26   7.09   2.39  -0.48
201001   6.51  10.33   5.54  11.58   6.87  11.50   1.26   2.55   5.38   2.43
201002  -0.31  -1.97   1.54  -3.11  -1.37  -3.31  -2.37  -1.10   2.94  -3.81
201003   7.10   5.47  10.20   2.95   5.03   4.21   7.02   4.67   7.84   7.49
201004   6.50   8.70   7.71   9.45   4.07   9.46   6.99   0.05   3.77   7.35
201005  -4.90  -6.35  -2.13  -4.01  -8.22  -7.29  -6.57  -7.61  -2.21 -11.36
201006   0.63   1.03   1.44   1.88  -0.66   0.33  -2.76  -1.06   0.57  -5.18
201007   3.28   4.29   1.62   1.74   5.85   4.19   4.48   1.89   6.34   7.30
201008  -3.41  -3.21  -2.01  -6.59  -2.91  -6.10  -8.46  -5.55   1.13  -7.59
201009   5.20   3.26   5.62   4.47   4.38   3.13   2.00   8.00   4.27   2.98
